time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),submerged_boolean (none),accelometer_variance (),sampling_ratio (s)
2020-02-24T16:00:54,-65.4127,-60.4605,0.000,0.5,991.1,3.3,0.0,5.0,120.0
2020-02-24T18:00:27,-65.4127,-60.4605,NaN,0.9,991.3,1.9,0.0,5.0,120.0
2020-02-24T20:00:54,-65.4127,-60.4605,0.000,1.9,991.4,1.0,0.0,6.0,120.0
2020-02-24T22:00:26,-65.4127,-60.4605,NaN,0.8,991.6,0.5,0.0,5.0,120.0
2020-02-25T00:00:54,-65.4127,-60.4605,0.000,-2.0,991.8,0.5,0.0,4.0,120.0
2020-02-25T02:00:27,-65.4127,-60.4605,0.000,-4.1,992.0,0.6,0.0,3.0,120.0
2020-02-25T04:00:55,-65.4127,-60.4605,0.000,-3.4,992.1,0.5,0.0,4.0,120.0
2020-02-25T06:00:28,-65.4127,-60.4605,0.000,-2.1,992.2,0.4,0.0,5.0,120.0
2020-02-25T08:00:55,-65.4127,-60.4605,0.000,-2.1,992.2,0.2,0.0,4.0,120.0
2020-02-25T10:00:27,-65.4127,-60.4605,0.000,-1.9,992.6,0.5,0.0,4.0,120.0
2020-02-25T12:00:55,-65.4127,-60.4605,0.000,-1.1,992.8,0.6,0.0,6.0,120.0
2020-02-25T14:00:27,-65.4127,-60.4605,0.000,-0.1,992.7,0.5,0.0,5.0,120.0
2020-02-25T16:00:55,-65.4127,-60.4605,0.000,1.5,992.5,-0.1,0.0,4.0,120.0
2020-02-25T18:00:26,-65.4127,-60.4605,0.000,3.4,992.3,-0.5,0.0,4.0,120.0
2020-02-25T20:00:55,-65.4127,-60.4605,0.000,1.6,992.1,-0.6,0.0,6.0,120.0
2020-02-25T22:00:27,-65.4127,-60.4605,0.000,-0.1,991.7,-0.8,0.0,7.0,120.0
2020-02-26T00:00:55,-65.4127,-60.4604,0.000,-3.5,991.6,-0.7,0.0,4.0,120.0
2020-02-26T02:00:27,-65.4127,-60.4605,0.000,-5.0,991.2,-0.9,0.0,4.0,120.0
2020-02-26T04:00:54,-65.4127,-60.4605,0.000,-5.3,990.5,-1.2,0.0,4.0,120.0
2020-02-26T06:00:26,-65.4127,-60.4605,0.000,-6.8,990.2,-1.4,0.0,4.0,120.0
2020-02-26T08:00:54,-65.4127,-60.4605,0.000,-5.9,989.7,-1.5,0.0,4.0,120.0
2020-02-26T10:00:27,-65.4127,-60.4604,0.000,-3.7,989.5,-1.0,0.0,4.0,120.0
2020-02-26T12:00:54,-65.4127,-60.4604,0.000,-2.5,989.3,-0.9,0.0,4.0,120.0
2020-02-26T14:00:26,-65.4127,-60.4604,0.000,-0.7,989.1,-0.6,0.0,8.0,120.0
2020-02-26T16:00:54,-65.4127,-60.4604,0.000,-0.3,988.7,-0.8,0.0,6.0,120.0
2020-02-26T18:00:26,-65.4127,-60.4604,0.000,0.6,988.1,-1.2,0.0,5.0,120.0
2020-02-26T20:00:54,-65.4127,-60.4604,0.000,-1.6,987.7,-1.4,0.0,3.0,120.0
2020-02-26T22:00:26,-65.4127,-60.4604,NaN,-1.6,987.2,-1.5,0.0,6.0,120.0
2020-02-27T00:00:54,-65.4127,-60.4604,0.000,-2.7,987.5,-0.6,0.0,4.0,120.0
2020-02-27T02:00:26,-65.4127,-60.4604,0.000,-2.6,987.3,-0.4,0.0,4.0,120.0
2020-02-27T04:00:54,-65.4127,-60.4604,0.000,-2.8,987.6,0.4,0.0,3.0,120.0
2020-02-27T06:00:26,-65.4127,-60.4604,0.000,-3.0,987.4,-0.1,0.0,4.0,120.0
2020-02-27T08:00:54,-65.4127,-60.4604,0.000,-3.0,987.7,0.4,0.0,3.0,120.0
2020-02-27T10:00:27,-65.4127,-60.4604,0.000,-2.9,988.2,0.6,0.0,4.0,120.0
2020-02-27T12:00:55,-65.4127,-60.4604,0.000,-3.9,988.8,1.4,0.0,7.0,120.0
2020-02-27T14:00:26,-65.4128,-60.4604,0.000,-3.6,989.5,1.8,0.0,3.0,120.0
2020-02-27T16:00:55,-65.4127,-60.4604,0.000,-2.8,990.0,1.8,0.0,4.0,120.0
2020-02-27T18:00:26,-65.4127,-60.4604,0.000,-2.9,990.3,1.5,0.0,5.0,120.0
2020-02-27T20:00:55,-65.4127,-60.4604,0.000,-3.0,990.4,0.9,0.0,4.0,120.0
2020-02-27T22:00:26,-65.4127,-60.4603,0.000,-4.2,990.5,0.5,0.0,3.0,120.0
2020-02-28T00:00:55,-65.4127,-60.4604,0.000,-4.4,990.7,0.4,0.0,4.0,120.0
2020-02-28T02:00:26,-65.4127,-60.4603,0.000,-4.6,991.0,0.6,0.0,5.0,120.0
2020-02-28T04:00:54,-65.4127,-60.4603,0.000,-3.6,991.3,0.8,0.0,5.0,120.0
2020-02-28T06:00:26,-65.4127,-60.4603,0.000,-5.3,991.9,1.2,0.0,4.0,120.0
2020-02-28T08:00:54,-65.4127,-60.4603,0.000,-7.0,992.7,1.7,0.0,4.0,120.0
2020-02-28T10:00:27,-65.4128,-60.4603,0.000,-6.7,993.5,2.2,0.0,4.0,120.0
2020-02-28T12:00:54,-65.4128,-60.4603,0.000,-5.2,994.0,2.1,0.0,3.0,120.0
2020-02-28T14:00:26,-65.4128,-60.4603,0.000,-2.2,994.8,2.1,0.0,5.0,120.0
2020-02-28T16:00:54,-65.4127,-60.4603,0.000,-0.4,995.2,1.7,0.0,6.0,120.0
2020-02-28T18:00:26,-65.4127,-60.4603,0.000,-1.0,995.3,1.3,0.0,5.0,120.0
2020-02-28T20:00:54,-65.4127,-60.4603,0.000,-0.9,995.4,0.6,0.0,4.0,120.0
2020-02-28T22:00:26,-65.4128,-60.4603,0.000,-1.4,995.3,0.1,0.0,4.0,120.0
2020-02-29T00:00:54,-65.4127,-60.4603,0.000,-2.9,994.9,-0.4,0.0,3.0,120.0
2020-02-29T02:00:26,-65.4128,-60.4603,0.000,-3.6,994.0,-1.4,0.0,4.0,120.0
2020-02-29T04:00:54,-65.4128,-60.4602,0.000,-4.8,993.2,-2.1,0.0,5.0,120.0
2020-02-29T06:00:26,-65.4128,-60.4603,0.000,-5.5,992.2,-2.7,0.0,4.0,120.0
2020-02-29T08:00:55,-65.4128,-60.4603,0.000,-7.8,991.2,-2.8,0.0,5.0,120.0
2020-02-29T10:00:28,-65.4128,-60.4603,0.000,-7.5,989.6,-3.6,0.0,3.0,120.0
2020-02-29T12:00:54,-65.4128,-60.4603,0.000,-3.8,987.8,-4.4,0.0,5.0,120.0
2020-02-29T14:00:27,-65.4128,-60.4603,0.000,-1.6,986.4,-4.8,0.0,4.0,120.0
2020-02-29T16:00:55,-65.4128,-60.4603,0.000,0.5,983.9,-5.7,0.0,5.0,120.0
2020-02-29T18:00:26,-65.4128,-60.4602,0.000,1.5,982.0,-5.8,0.0,5.0,120.0
2020-02-29T20:00:55,-65.4128,-60.4603,0.000,-0.8,980.2,-6.2,0.0,3.0,120.0
2020-02-29T22:00:26,-65.4128,-60.4602,0.000,-0.8,977.9,-6.0,0.0,5.0,120.0
2020-03-01T00:00:55,-65.4128,-60.4602,0.000,-2.5,976.5,-5.5,0.0,5.0,120.0
2020-03-01T02:00:26,-65.4128,-60.4602,0.000,-5.2,975.9,-4.3,0.0,4.0,120.0
2020-03-01T04:00:54,-65.4128,-60.4602,0.000,-5.8,975.3,-2.6,0.0,5.0,120.0
2020-03-01T06:00:26,-65.4128,-60.4603,0.000,-6.4,975.2,-1.3,0.0,4.0,120.0
2020-03-01T08:00:54,-65.4128,-60.4602,0.000,-6.2,975.6,-0.3,0.0,5.0,120.0
2020-03-01T10:00:27,-65.4127,-60.4602,0.000,-7.0,976.1,0.8,0.0,4.0,120.0
2020-03-01T12:00:54,-65.4127,-60.4602,0.000,-7.0,976.8,1.6,0.0,4.0,120.0
2020-03-01T14:00:32,-65.4127,-60.4603,0.000,-6.0,977.1,1.5,0.0,4.0,120.0
2020-03-01T16:00:26,-65.4127,-60.4603,0.000,-5.5,977.7,1.6,0.0,4.0,120.0
2020-03-01T18:00:54,-65.4127,-60.4602,0.000,-4.8,978.7,1.9,0.0,6.0,120.0
2020-03-01T20:00:26,-65.4127,-60.4602,0.000,-3.9,979.4,2.3,0.0,6.0,120.0
2020-03-01T22:00:54,-65.4127,-60.4602,0.000,-5.0,980.3,2.6,0.0,4.0,120.0
2020-03-02T00:00:26,-65.4127,-60.4602,0.000,-6.8,981.0,2.3,0.0,4.0,120.0
2020-03-02T02:00:55,-65.4127,-60.4602,0.000,-7.5,981.7,2.3,0.0,5.0,120.0
2020-03-02T04:00:26,-65.4128,-60.4602,0.000,-8.2,982.4,2.1,0.0,4.0,120.0
2020-03-02T06:00:54,-65.4128,-60.4602,0.000,-7.6,983.1,2.1,0.0,4.0,120.0
2020-03-02T08:00:27,-65.4127,-60.4602,0.001,-6.9,983.9,2.2,0.0,3.0,120.0
2020-03-02T10:00:54,-65.4128,-60.4602,0.001,-6.0,985.4,3.0,0.0,3.0,120.0
2020-03-02T12:00:26,-65.4127,-60.4602,0.000,-5.2,986.4,3.3,0.0,4.0,120.0
2020-03-02T14:00:54,-65.4127,-60.4602,NaN,-4.1,987.9,4.0,0.0,4.0,120.0
2020-03-02T16:00:26,-65.4127,-60.4602,0.000,-2.9,989.1,3.7,0.0,3.0,120.0
2020-03-02T18:00:54,-65.4127,-60.4602,NaN,-0.1,990.2,3.8,0.0,4.0,120.0
2020-03-02T20:00:26,-65.4127,-60.4602,0.000,0.8,991.9,4.0,0.0,4.0,120.0
2020-03-02T22:00:54,-65.4127,-60.4601,0.000,-4.3,993.4,4.3,0.0,4.0,120.0
2020-03-03T00:00:26,-65.4127,-60.4602,0.000,-4.5,994.7,4.5,0.0,7.0,120.0
2020-03-03T02:00:55,-65.4127,-60.4601,0.000,-4.9,995.9,4.0,0.0,5.0,120.0
2020-03-03T04:00:26,-65.4127,-60.4601,0.000,-4.9,997.0,3.6,0.0,5.0,120.0
2020-03-03T06:00:55,-65.4128,-60.4602,0.001,-4.6,998.6,3.9,0.0,3.0,120.0
2020-03-03T08:00:26,-65.4127,-60.4601,0.001,-5.6,1000.3,4.4,0.0,4.0,120.0
2020-03-03T10:00:54,-65.4127,-60.4602,NaN,-8.7,1002.3,5.3,0.0,3.0,120.0
2020-03-03T12:00:26,-65.4127,-60.4602,0.000,-7.3,1003.8,5.2,0.0,3.0,120.0
2020-03-03T14:00:54,-65.4127,-60.4601,NaN,-5.3,1005.3,5.0,0.0,4.0,120.0
2020-03-03T16:00:26,-65.4128,-60.4601,0.000,-1.2,1005.7,3.4,0.0,3.0,120.0
2020-03-03T18:00:54,-65.4127,-60.4601,0.000,3.5,1006.7,2.9,0.0,4.0,120.0
2020-03-03T20:00:26,-65.4127,-60.4601,0.000,0.5,1007.6,2.3,0.0,5.0,120.0
