time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min)
2020-06-12T19:00:00,-39.0122,41.9802,0.619,16.2,1007.1,-1.2,13.600000,40.000000,0
2020-06-12T20:00:00,-39.0278,42.0016,0.705,16.2,1006.0,-2.2,13.600000,44.000000,0
2020-06-12T21:00:00,-39.0446,42.0274,0.808,16.2,1004.2,-3.2,13.600000,44.000000,0
2020-06-12T22:00:00,-39.0616,42.0594,0.931,16.1,1002.7,-4.4,13.600000,44.000000,0
2020-06-12T23:00:00,-39.0706,42.0962,0.927,16.1,1001.8,-4.2,13.600000,40.000000,0
2020-06-13T00:00:00,-39.0710,42.1352,0.938,16.1,1002.1,-2.1,13.600000,40.000000,0
2020-06-13T01:00:00,-39.0652,42.1758,0.992,16.1,1002.0,-0.8,13.600000,44.000000,0
2020-06-13T02:00:00,-39.0536,42.2142,0.990,16.1,1003.4,1.6,13.600000,44.000000,0
2020-06-13T03:00:00,-39.0382,42.2522,1.030,16.1,1004.9,2.8,13.600000,40.000000,0
2020-06-13T04:00:00,-39.0178,42.2834,0.979,16.1,1006.8,4.8,13.600000,44.000000,0
2020-06-13T05:00:00,-38.9944,42.3062,0.906,16.1,1009.1,5.7,13.600000,44.000000,0
2020-06-13T06:00:00,-38.9744,42.3240,0.751,16.1,1010.6,5.8,13.600000,44.000000,0
2020-06-13T07:00:00,-38.9550,42.3380,0.687,16.1,1012.5,5.7,13.600000,40.000000,0
2020-06-13T08:00:00,-38.9362,42.3496,0.644,16.1,1013.7,4.6,13.600000,40.000000,0
2020-06-13T09:00:00,-38.9214,42.3622,0.548,16.1,1014.3,3.7,13.600000,44.000000,0
2020-06-13T10:00:00,-38.9106,42.3762,0.474,16.1,1014.6,2.2,13.600000,40.000000,0
2020-06-13T11:00:00,-38.9034,42.3926,0.453,16.1,1015.4,1.7,13.600000,44.000000,0
2020-06-13T12:00:00,-38.8980,42.4134,0.528,16.1,1015.7,1.4,13.600000,44.000000,0
2020-06-13T13:00:00,-38.8938,42.4362,0.564,16.1,1016.5,1.9,13.600000,48.000000,0
2020-06-13T14:00:00,-38.8890,42.4620,0.639,16.1,1017.2,1.7,13.600000,44.000000,0
2020-06-13T15:00:00,-38.8826,42.4898,0.698,16.0,1017.8,2.1,13.600000,40.000000,0
2020-06-13T16:00:00,-38.8752,42.5212,0.791,16.0,1019.2,2.7,13.600000,40.000000,0
2020-06-13T17:00:00,-38.8670,42.5564,0.885,16.1,1020.2,3.1,13.600000,40.000000,0
2020-06-13T18:00:00,-38.8556,42.5922,0.932,16.1,1020.9,3.2,13.600000,44.000000,0
2020-06-13T19:00:00,-38.8428,42.6282,0.954,16.1,1021.7,2.5,13.600000,40.000000,0
2020-06-13T20:00:00,-38.8278,42.6638,0.975,16.1,1022.2,2.0,13.600000,40.000000,0
2020-06-13T21:00:00,-38.8128,42.7014,1.018,16.1,1022.8,1.9,13.600000,44.000000,0
2020-06-13T22:00:00,-38.7958,42.7372,1.010,16.1,1022.8,1.1,13.600000,44.000000,0
2020-06-13T23:00:00,-38.7768,42.7690,0.966,16.1,1022.8,0.6,13.600000,40.000000,0
2020-06-14T00:00:00,-38.7592,42.7998,0.921,16.1,1022.8,0.0,13.600000,44.000000,0
2020-06-14T01:00:00,-38.7436,42.8292,0.858,16.1,1023.0,0.2,13.600000,44.000000,0
2020-06-14T02:00:00,-38.7298,42.8582,0.820,16.1,1023.2,0.4,13.600000,44.000000,0
2020-06-14T03:00:00,-38.7166,42.8878,0.823,16.1,1023.3,0.5,13.600000,44.000000,0
2020-06-14T04:00:00,-38.7036,42.9166,0.803,16.1,1023.5,0.5,13.600000,44.000000,0
2020-06-14T05:00:00,-38.6942,42.9462,0.772,16.1,1023.9,0.7,13.600000,44.000000,0
2020-06-14T06:00:00,-38.6862,42.9778,0.803,16.1,1024.1,0.8,13.600000,40.000000,0
2020-06-14T07:00:00,-38.6816,43.0112,0.820,16.1,1024.2,0.7,13.600000,44.000000,0
2020-06-14T08:00:00,-38.6778,43.0474,0.883,16.1,1024.0,0.0,13.600000,40.000000,0
2020-06-14T09:00:00,-38.6732,43.0846,0.910,16.1,1023.1,-1.0,13.600000,40.000000,0
2020-06-14T10:00:00,-38.6684,43.1242,0.969,16.1,1022.3,-1.9,13.600000,44.000000,0
2020-06-14T11:00:00,-38.6636,43.1672,1.050,16.0,1021.7,-2.3,13.600000,40.000000,0
2020-06-14T12:00:00,-38.6592,43.2126,1.106,16.0,1021.3,-1.8,13.600000,40.000000,0
2020-06-14T13:00:00,-38.6538,43.2606,1.172,16.0,1021.1,-1.2,13.600000,48.000000,0
2020-06-14T14:00:00,-38.6484,43.3082,1.163,15.9,1020.8,-0.9,13.600000,44.000000,0
2020-06-14T15:00:00,-38.6414,43.3546,1.143,15.9,1020.1,-1.2,13.600000,44.000000,0
2020-06-14T16:00:00,-38.6348,43.3956,1.012,16.0,1020.0,-1.1,13.600000,44.000000,0
2020-06-14T17:00:00,-38.6264,43.4346,0.978,16.0,1019.6,-1.2,13.600000,40.000000,0
2020-06-14T18:00:00,-38.6194,43.4710,0.907,16.0,1019.2,-0.9,13.600000,44.000000,0
2020-06-14T19:00:00,-38.6172,43.5024,0.763,16.0,1018.4,-1.6,13.600000,44.000000,0
2020-06-14T20:00:00,-38.6192,43.5326,0.733,16.0,1017.9,-1.7,13.600000,40.000000,0
2020-06-14T21:00:00,-38.6226,43.5632,0.748,16.0,1017.3,-1.9,13.600000,40.000000,0
2020-06-14T22:00:00,-38.6258,43.5936,0.742,16.0,1016.4,-2.1,13.600000,44.000000,0
2020-06-14T23:00:00,-38.6298,43.6248,0.765,16.0,1015.6,-2.3,13.600000,40.000000,0
2020-06-15T00:00:00,-38.6338,43.6568,0.784,16.0,1015.3,-2.0,13.600000,40.000000,0
2020-06-15T01:00:00,-38.6366,43.6904,0.817,16.0,1014.4,-1.9,13.600000,44.000000,0
2020-06-15T02:00:00,-38.6374,43.7270,0.886,16.0,1014.3,-1.3,13.600000,44.000000,0
2020-06-15T03:00:00,-38.6374,43.7640,0.895,16.0,1014.5,-0.9,13.600000,44.000000,0
2020-06-15T04:00:00,-38.6326,43.7996,0.874,16.0,1015.1,0.6,13.600000,44.000000,0
2020-06-15T05:00:00,-38.6228,43.8338,0.881,16.0,1015.8,1.5,13.600000,44.000000,0
2020-06-15T06:00:00,-38.6092,43.8648,0.859,16.0,1017.2,2.8,13.600000,44.000000,0
2020-06-15T07:00:00,-38.5926,43.8910,0.815,16.0,1017.9,2.8,13.600000,40.000000,0
2020-06-15T08:00:00,-38.5786,43.9170,0.763,16.0,1018.4,2.6,13.600000,40.000000,0
2020-06-15T09:00:00,-38.5646,43.9440,0.783,16.0,1018.6,1.3,13.600000,44.000000,0
2020-06-15T10:00:00,-38.5530,43.9750,0.831,16.0,1018.6,0.7,13.600000,40.000000,0
2020-06-15T11:00:00,-38.5418,44.0092,0.897,16.0,1018.8,0.4,13.600000,40.000000,0
2020-06-15T12:00:00,-38.5316,44.0452,0.927,16.0,1021.3,2.7,13.600000,44.000000,0
2020-06-15T13:00:00,-38.5232,44.0816,0.919,16.0,1018.3,-0.3,13.600000,48.000000,0
2020-06-15T14:00:00,-38.5172,44.1188,0.920,16.0,1017.2,-1.6,13.600000,40.000000,0
2020-06-15T15:00:00,-38.5144,44.1566,0.920,16.0,1017.2,-4.1,13.600000,44.000000,0
2020-06-15T16:00:00,-38.5112,44.1958,0.955,16.0,1016.6,-1.7,13.600000,40.000000,0
2020-06-15T17:00:00,-38.5090,44.2356,0.967,16.0,1015.2,-2.0,13.600000,40.000000,0
2020-06-15T18:00:00,-38.5080,44.2758,0.974,16.0,1017.9,0.8,13.600000,44.000000,0
2020-06-15T19:00:00,-38.5074,44.3160,0.974,16.0,1018.2,1.6,13.600000,40.000000,0
2020-06-15T20:00:00,-38.5080,44.3556,0.960,16.0,1019.4,4.2,13.600000,44.000000,0
2020-06-15T21:00:00,-38.5056,44.3960,0.982,16.0,1017.3,-0.6,13.600000,40.000000,0
2020-06-15T22:00:00,-38.5026,44.4344,0.935,16.1,1017.7,-0.4,13.600000,44.000000,0
2020-06-15T23:00:00,-38.4994,44.4708,0.888,16.1,1018.3,-1.0,13.600000,40.000000,0
2020-06-16T00:00:00,-38.4968,44.5086,0.919,16.1,1018.9,1.5,13.600000,40.000000,0
2020-06-16T01:00:00,-38.4930,44.5466,0.928,16.1,1018.7,1.0,13.600000,44.000000,0
2020-06-16T02:00:00,-38.4862,44.5874,1.011,16.1,1018.4,0.1,13.600000,44.000000,0
2020-06-16T03:00:00,-38.4766,44.6236,0.926,16.1,1016.7,-2.2,13.600000,40.000000,0
2020-06-16T04:00:00,-38.4676,44.6606,0.939,16.2,1015.7,-3.1,13.600000,44.000000,0
2020-06-16T05:00:00,-38.4582,44.6980,0.952,16.1,1015.1,-3.3,13.600000,40.000000,0
2020-06-16T06:00:00,-38.4494,44.7370,0.984,16.1,1014.6,-2.1,13.600000,44.000000,0
2020-06-16T07:00:00,-38.4406,44.7774,1.017,16.1,1015.9,0.2,13.600000,40.000000,0
2020-06-16T08:00:00,-38.4318,44.8138,0.924,16.1,1016.1,0.9,13.600000,40.000000,0
2020-06-16T09:00:00,-38.4242,44.8526,0.970,16.0,1016.5,1.9,13.600000,44.000000,0
2020-06-16T10:00:00,-38.4162,44.8928,1.006,16.1,1014.5,-1.4,13.600000,40.000000,0
2020-06-16T11:00:00,-38.4082,44.9314,0.968,16.0,1014.8,-1.2,13.600000,44.000000,0
2020-06-16T12:00:00,-38.4032,44.9744,1.055,16.0,1014.7,-1.8,13.600000,44.000000,0
2020-06-16T13:00:00,-38.3976,45.0176,1.062,16.0,1012.3,-2.3,13.600000,48.000000,0
2020-06-16T14:00:00,-38.3928,45.0610,1.064,16.0,1012.4,-2.4,13.600000,44.000000,0
2020-06-16T15:00:00,-38.3850,45.1038,1.066,16.1,1012.4,-2.2,13.600000,44.000000,0
2020-06-16T16:00:00,-38.3780,45.1460,1.047,16.1,1012.9,0.6,13.600000,40.000000,0
2020-06-16T17:00:00,-38.3720,45.1886,1.050,16.1,1014.4,2.0,13.600000,40.000000,0
2020-06-16T18:00:00,-38.3668,45.2354,1.147,16.4,1026.8,14.4,13.600000,44.000000,0
2020-06-16T19:00:00,-38.3644,45.2890,1.303,16.5,1027.2,14.3,13.600000,40.000000,0
2020-06-16T20:00:00,-38.3614,45.3406,1.256,16.6,1027.2,12.9,13.600000,44.000000,0
2020-06-16T21:00:00,-38.3592,45.3966,1.361,17.0,1027.3,0.5,13.600000,44.000000,0
2020-06-16T22:00:00,-38.3566,45.4548,1.415,17.2,1027.0,-0.2,13.600000,44.000000,0
2020-06-16T23:00:00,-38.3536,45.5150,1.465,17.3,1027.0,-0.2,13.600000,40.000000,0
2020-06-17T00:00:00,-38.3488,45.5762,1.493,17.5,1027.2,-0.1,13.600000,40.000000,0
2020-06-17T01:00:00,-38.3422,45.6382,1.519,17.6,1026.8,-0.2,13.600000,44.000000,0
2020-06-17T02:00:00,-38.3338,45.7010,1.547,17.7,1026.7,-0.3,13.600000,40.000000,0
2020-06-17T03:00:00,-38.3246,45.7650,1.580,17.7,1027.0,-0.2,13.600000,44.000000,0
2020-06-17T04:00:00,-38.3130,45.8270,1.548,17.7,1027.3,0.6,13.600000,44.000000,0
2020-06-17T05:00:00,-38.2990,45.8868,1.516,17.7,1027.9,1.2,13.600000,44.000000,0
2020-06-17T06:00:00,-38.2834,45.9434,1.457,17.7,1028.3,1.3,13.600000,44.000000,0
2020-06-17T07:00:00,-38.2672,46.0000,1.464,17.7,1028.6,1.3,13.600000,40.000000,0
2020-06-17T08:00:00,-38.2522,46.0550,1.415,17.7,1028.6,0.8,13.600000,40.000000,0
2020-06-17T09:00:00,-38.2388,46.1098,1.395,17.8,1028.0,-0.3,13.600000,44.000000,0
2020-06-17T10:00:00,-38.2250,46.1644,1.394,17.7,1027.7,-1.0,13.600000,40.000000,0
2020-06-17T11:00:00,-38.2090,46.2208,1.458,17.8,1027.3,-1.3,13.600000,44.000000,0
2020-06-17T12:00:00,-38.1912,46.2778,1.492,17.8,1027.1,-0.9,13.600000,44.000000,0
2020-06-17T13:00:00,-38.1714,46.3344,1.507,17.8,1027.3,-0.3,13.600000,48.000000,0
2020-06-17T14:00:00,-38.1506,46.3900,1.498,17.8,1027.7,0.4,13.600000,44.000000,0
2020-06-17T15:00:00,-38.1278,46.4430,1.470,17.8,1028.2,1.1,13.600000,44.000000,0
2020-06-17T16:00:00,-38.1030,46.4952,1.484,17.7,1028.9,1.6,13.600000,44.000000,0
2020-06-17T17:00:00,-38.0746,46.5422,1.442,17.7,1029.3,1.6,13.600000,44.000000,0
2020-06-17T18:00:00,-38.0442,46.5850,1.403,17.6,1029.5,1.3,13.600000,44.000000,0
2020-06-17T19:00:00,-38.0132,46.6214,1.304,17.6,1029.7,0.8,13.600000,40.000000,0
2020-06-17T20:00:00,-37.9818,46.6560,1.285,17.7,1029.8,0.5,13.600000,40.000000,0
2020-06-17T21:00:00,-37.9492,46.6968,1.415,17.8,1030.0,0.5,13.600000,44.000000,0
2020-06-17T22:00:00,-37.9142,46.7366,1.452,17.8,1029.7,0.0,13.600000,44.000000,0
2020-06-17T23:00:00,-37.8806,46.7754,1.404,17.9,1029.9,0.2,13.600000,40.000000,0
2020-06-18T00:00:00,-37.8490,46.8150,1.373,17.9,1029.9,-0.1,13.600000,40.000000,0
2020-06-18T01:00:00,-37.8200,46.8536,1.300,17.9,1029.8,0.1,13.600000,44.000000,0
2020-06-18T02:00:00,-37.7904,46.8890,1.258,17.9,1030.2,0.2,13.600000,44.000000,0
2020-06-18T03:00:00,-37.7620,46.9232,1.211,17.9,1030.8,0.9,13.600000,44.000000,0
2020-06-18T04:00:00,-37.7360,46.9572,1.156,17.9,1031.4,1.6,13.600000,44.000000,0
2020-06-18T05:00:00,-37.7104,46.9922,1.165,17.9,1032.2,2.0,13.600000,40.000000,0
2020-06-18T06:00:00,-37.6834,47.0272,1.195,17.9,1032.8,2.1,13.600000,44.000000,0
2020-06-18T07:00:00,-37.6554,47.0606,1.190,17.9,1033.0,1.6,13.600000,40.000000,0
2020-06-18T08:00:00,-37.6274,47.0932,1.176,17.9,1033.2,1.0,13.600000,40.000000,0
2020-06-18T09:00:00,-37.5990,47.1234,1.147,17.9,1032.7,-0.2,13.600000,44.000000,0
2020-06-18T10:00:00,-37.5716,47.1502,1.070,17.9,1032.1,-0.9,13.600000,44.000000,0
2020-06-18T11:00:00,-37.5464,47.1762,1.005,17.9,1031.9,-1.2,13.600000,44.000000,0
2020-06-18T12:00:00,-37.5218,47.1998,0.954,17.9,1031.9,-0.8,13.600000,44.000000,0
2020-06-18T13:00:00,-37.4972,47.2208,0.917,17.8,1032.5,0.4,13.600000,48.000000,0
2020-06-18T14:00:00,-37.4740,47.2386,0.838,17.8,1032.6,0.6,13.600000,40.000000,0
2020-06-18T15:00:00,-37.4556,47.2648,0.858,17.9,1033.3,1.4,13.600000,44.000000,0
2020-06-18T16:00:00,-37.4366,47.2902,0.856,17.9,1033.6,1.1,13.600000,44.000000,0
2020-06-18T17:00:00,-37.4174,47.3124,0.805,18.0,1034.2,1.7,13.600000,40.000000,0
2020-06-18T18:00:00,-37.3972,47.3334,0.809,17.9,1034.5,1.3,13.600000,44.000000,0
2020-06-18T19:00:00,-37.3794,47.3520,0.714,18.0,1034.6,1.0,13.600000,40.000000,0
2020-06-18T20:00:00,-37.3626,47.3690,0.666,18.0,1034.8,0.6,13.600000,40.000000,0
2020-06-18T21:00:00,-37.3466,47.3866,0.656,18.0,1034.8,0.3,13.600000,44.000000,0
2020-06-18T22:00:00,-37.3306,47.4022,0.625,18.0,1034.7,0.1,13.600000,40.000000,0
2020-06-18T23:00:00,-37.3152,47.4170,0.598,18.0,1034.7,0.0,13.600000,40.000000,0
2020-06-19T00:00:00,-37.3020,47.4318,0.546,18.0,1034.7,-0.2,13.600000,40.000000,0
2020-06-19T01:00:00,-37.2888,47.4468,0.550,18.0,1034.5,-0.2,13.600000,44.000000,0
2020-06-19T02:00:00,-37.2752,47.4620,0.562,18.0,1034.6,-0.1,13.600000,44.000000,0
2020-06-19T03:00:00,-37.2614,47.4768,0.560,18.0,1035.1,0.4,13.600000,40.000000,0
2020-06-19T04:00:00,-37.2480,47.4906,0.535,17.9,1035.4,1.0,13.600000,44.000000,0
2020-06-19T05:00:00,-37.2336,47.5028,0.536,17.9,1035.9,1.3,13.600000,40.000000,0
2020-06-19T06:00:00,-37.2194,47.5150,0.531,17.9,1036.7,1.6,13.600000,44.000000,0
2020-06-19T07:00:00,-37.2068,47.5246,0.455,17.9,1036.9,1.5,13.600000,40.000000,0
2020-06-19T08:00:00,-37.1930,47.5328,0.471,17.9,1036.8,0.9,13.600000,40.000000,0
2020-06-19T09:00:00,-37.1792,47.5392,0.454,18.0,1036.4,-0.3,13.600000,44.000000,0
2020-06-19T10:00:00,-37.1660,47.5448,0.430,18.0,1036.1,-0.8,13.600000,44.000000,0
2020-06-19T11:00:00,-37.1526,47.5520,0.450,17.9,1035.5,-1.3,13.600000,44.000000,0
2020-06-19T12:00:00,-37.1402,47.5636,0.478,18.0,1035.4,-1.0,13.600000,44.000000,0
2020-06-19T13:00:00,-37.1298,47.5742,0.414,18.0,1035.5,-0.5,13.600000,48.000000,0
2020-06-19T14:00:00,-37.1190,47.5848,0.423,18.0,1035.4,-0.1,13.600000,40.000000,0
2020-06-19T15:00:00,-37.1082,47.5938,0.400,18.0,1035.6,0.2,13.600000,44.000000,0
2020-06-19T16:00:00,-37.0968,47.6026,0.413,17.9,1035.7,0.2,13.600000,40.000000,0
2020-06-19T17:00:00,-37.0856,47.6096,0.386,18.0,1035.8,0.4,13.600000,44.000000,0
2020-06-19T18:00:00,-37.0750,47.6154,0.357,18.0,1036.3,0.7,13.600000,44.000000,0
2020-06-19T19:00:00,-37.0658,47.6202,0.307,18.0,1036.5,0.8,13.600000,44.000000,0
2020-06-19T20:00:00,-37.0566,47.6232,0.293,18.0,1036.7,0.9,13.600000,44.000000,0
2020-06-19T21:00:00,-37.0490,47.6246,0.237,18.0,1036.3,0.0,13.600000,44.000000,0
2020-06-19T22:00:00,-37.0436,47.6244,0.167,17.9,1036.0,-0.5,13.600000,36.000000,0
2020-06-19T23:00:00,-37.0404,47.6248,0.099,17.9,1036.1,-0.6,13.600000,40.000000,0
2020-06-20T00:00:00,-37.0392,47.6272,0.070,18.0,1035.5,-0.8,13.600000,44.000000,0
2020-06-20T01:00:00,-37.0386,47.6312,0.101,18.0,1035.2,-0.9,13.600000,44.000000,0
2020-06-20T02:00:00,-37.0382,47.6378,0.164,18.0,1035.3,-0.8,13.600000,44.000000,0
2020-06-20T03:00:00,-37.0356,47.6462,0.223,18.0,1035.1,-0.4,13.600000,44.000000,0
2020-06-20T04:00:00,-37.0320,47.6544,0.231,18.0,1035.2,0.0,13.600000,44.000000,0
2020-06-20T05:00:00,-37.0272,47.6646,0.292,18.0,1035.3,0.0,13.600000,44.000000,0
2020-06-20T06:00:00,-37.0212,47.6736,0.289,18.0,1035.4,0.3,13.600000,44.000000,0
2020-06-20T07:00:00,-37.0138,47.6810,0.292,18.0,1035.9,0.7,13.600000,44.000000,0
2020-06-20T08:00:00,-37.0072,47.6858,0.236,17.9,1035.5,0.2,13.600000,44.000000,0
2020-06-20T09:00:00,-37.0028,47.6852,0.136,18.0,1034.6,-0.8,13.600000,44.000000,0
2020-06-20T10:00:00,-37.0002,47.6842,0.084,17.9,1033.9,-2.0,13.600000,44.000000,0
2020-06-20T11:00:00,-36.9978,47.6838,0.075,18.0,1032.6,-2.9,13.600000,40.000000,0
2020-06-20T12:00:00,-36.9974,47.6828,0.028,18.0,1032.8,-1.8,13.600000,44.000000,0
2020-06-20T13:00:00,-36.9986,47.6848,0.062,18.0,1032.7,-1.2,13.600000,48.000000,0
2020-06-20T14:00:00,-36.9998,47.6898,0.129,18.0,1032.3,-0.3,13.600000,44.000000,0
2020-06-20T15:00:00,-37.0002,47.6962,0.159,17.9,1032.6,-0.2,13.600000,44.000000,0
2020-06-20T16:00:00,-37.0000,47.7048,0.213,17.9,1032.9,0.2,13.600000,44.000000,0
2020-06-20T17:00:00,-37.0000,47.7132,0.208,17.9,1031.2,-1.1,13.600000,40.000000,0
2020-06-20T18:00:00,-37.0018,47.7180,0.131,17.8,1031.1,-1.5,13.600000,44.000000,0
2020-06-20T19:00:00,-37.0026,47.7202,0.060,17.8,1031.2,-1.7,13.600000,44.000000,0
2020-06-20T20:00:00,-37.0040,47.7204,0.043,17.8,1030.8,-0.4,13.600000,40.000000,0
2020-06-20T21:00:00,-37.0056,47.7206,0.050,17.8,1030.7,-0.4,13.600000,44.000000,0
2020-06-20T22:00:00,-37.0080,47.7208,0.074,17.8,1030.1,-1.1,13.600000,44.000000,0
2020-06-20T23:00:00,-37.0120,47.7244,0.152,17.8,1029.7,-1.1,13.600000,40.000000,0
2020-06-21T00:00:00,-37.0172,47.7302,0.215,17.8,1027.9,-2.8,13.600000,44.000000,0
2020-06-21T01:00:00,-37.0198,47.7392,0.236,17.8,1027.3,-2.9,13.600000,44.000000,0
2020-06-21T02:00:00,-37.0214,47.7500,0.271,17.8,1026.7,-3.1,13.600000,44.000000,0
2020-06-21T03:00:00,-37.0226,47.7580,0.201,17.8,1026.3,-1.6,13.600000,44.000000,0
2020-06-21T04:00:00,-37.0228,47.7678,0.242,17.8,1026.4,-0.9,13.600000,44.000000,0
2020-06-21T05:00:00,-37.0204,47.7820,0.359,17.8,1026.4,-0.3,13.600000,40.000000,0
2020-06-21T06:00:00,-37.0158,47.7938,0.324,17.7,1026.3,0.0,13.600000,40.000000,0
2020-06-21T07:00:00,-37.0088,47.8054,0.359,17.9,1026.5,0.1,13.600000,44.000000,0
2020-06-21T08:00:00,-37.0012,47.8150,0.334,17.9,1025.8,-0.6,13.600000,44.000000,0
2020-06-21T09:00:00,-36.9932,47.8236,0.326,17.9,1024.6,-1.7,13.600000,44.000000,0
2020-06-21T10:00:00,-36.9868,47.8326,0.297,17.9,1023.7,-2.8,13.600000,40.000000,0
2020-06-21T11:00:00,-36.9802,47.8420,0.309,17.9,1022.6,-3.2,13.600000,44.000000,0
2020-06-21T12:00:00,-36.9762,47.8452,0.147,17.8,1022.0,-2.7,13.600000,44.000000,0
2020-06-21T13:00:00,-36.9750,47.8448,0.038,17.8,1021.5,-2.1,13.600000,48.000000,0
2020-06-21T14:00:00,-36.9750,47.8474,0.064,17.9,1020.7,-1.9,13.600000,44.000000,0
2020-06-21T15:00:00,-36.9758,47.8528,0.136,17.8,1020.5,-1.5,13.600000,44.000000,0
2020-06-21T16:00:00,-36.9756,47.8620,0.228,17.9,1019.9,-1.6,13.600000,40.000000,0
2020-06-21T17:00:00,-36.9748,47.8722,0.253,17.8,1019.2,-1.5,13.600000,44.000000,0
2020-06-21T18:00:00,-36.9712,47.8838,0.308,17.9,1018.8,-1.8,13.600000,44.000000,0
2020-06-21T19:00:00,-36.9656,47.8924,0.274,17.9,1017.8,-2.2,13.600000,40.000000,0
2020-06-21T20:00:00,-36.9606,47.8996,0.236,17.9,1016.9,-2.3,13.600000,40.000000,0
2020-06-21T21:00:00,-36.9562,47.9042,0.177,17.9,1016.5,-2.3,13.600000,44.000000,0
2020-06-21T22:00:00,-36.9520,47.9114,0.220,17.9,1015.0,-2.7,13.600000,40.000000,0
2020-06-21T23:00:00,-36.9502,47.9164,0.136,17.9,1014.2,-2.7,13.600000,40.000000,0
2020-06-22T00:00:00,-36.9484,47.9216,0.140,17.9,1013.7,-2.8,13.600000,36.000000,0
2020-06-22T01:00:00,-36.9438,47.9286,0.224,17.9,1012.8,-2.2,13.600000,44.000000,0
2020-06-22T02:00:00,-36.9380,47.9390,0.313,17.9,1013.2,-1.1,13.600000,44.000000,0
2020-06-22T03:00:00,-36.9306,47.9508,0.371,17.9,1013.3,-0.3,13.600000,44.000000,0
2020-06-22T04:00:00,-36.9194,47.9654,0.500,17.9,1013.8,1.0,13.600000,44.000000,0
2020-06-22T05:00:00,-36.9038,47.9798,0.599,17.9,1014.6,1.5,13.600000,40.000000,0
2020-06-22T06:00:00,-36.8812,47.9924,0.763,17.9,1016.1,2.8,13.600000,40.000000,0
2020-06-22T07:00:00,-36.8540,48.0000,0.859,17.9,1017.8,4.0,13.600000,40.000000,0
2020-06-22T08:00:00,-36.8252,48.0032,0.891,17.9,1018.6,3.9,13.600000,44.000000,0
2020-06-22T09:00:00,-36.7942,48.0010,0.957,17.9,1019.4,3.3,13.600000,44.000000,0
2020-06-22T10:00:00,-36.7640,47.9940,0.947,17.9,1020.4,2.6,13.600000,40.000000,0
2020-06-22T11:00:00,-36.7334,47.9810,0.997,17.9,1020.9,2.3,13.600000,40.000000,0
2020-06-22T12:00:00,-36.7010,47.9626,1.098,17.9,1021.5,2.0,13.600000,44.000000,0
2020-06-22T13:00:00,-36.6714,47.9380,1.098,17.9,1022.2,1.9,13.600000,44.000000,0
2020-06-22T14:00:00,-36.6442,47.9082,1.118,17.9,1022.6,1.8,13.600000,44.000000,0
2020-06-22T15:00:00,-36.6196,47.8762,1.099,17.9,1023.4,1.9,13.600000,44.000000,0
2020-06-22T16:00:00,-36.5988,47.8428,1.049,17.8,1024.3,2.1,13.600000,40.000000,0
2020-06-22T17:00:00,-36.5814,47.8132,0.911,17.8,1025.4,2.7,13.600000,44.000000,0
2020-06-22T18:00:00,-36.5662,47.7850,0.843,17.8,1026.1,2.7,13.600000,40.000000,0
2020-06-22T19:00:00,-36.5536,47.7590,0.754,17.8,1027.1,2.8,13.600000,44.000000,0
2020-06-22T20:00:00,-36.5420,47.7352,0.692,17.8,1027.8,2.4,13.600000,40.000000,0
2020-06-22T21:00:00,-36.5324,47.7114,0.662,17.8,1028.0,1.8,13.600000,44.000000,0
2020-06-22T22:00:00,-36.5222,47.6896,0.627,17.8,1027.8,0.7,13.600000,44.000000,0
2020-06-22T23:00:00,-36.5122,47.6690,0.598,17.8,1028.1,0.4,13.600000,40.000000,0
2020-06-23T00:00:00,-36.5014,47.6490,0.599,17.8,1028.2,0.3,13.600000,44.000000,0
2020-06-23T01:00:00,-36.4914,47.6298,0.569,17.8,1028.3,0.5,13.600000,44.000000,0
2020-06-23T02:00:00,-36.4806,47.6118,0.558,17.8,1028.5,0.4,13.600000,44.000000,0
2020-06-23T03:00:00,-36.4698,47.5946,0.542,17.8,1029.0,0.7,13.600000,44.000000,0
2020-06-23T04:00:00,-36.4598,47.5778,0.520,17.8,1029.4,1.1,13.600000,44.000000,0
2020-06-23T05:00:00,-36.4506,47.5592,0.543,17.8,1029.8,1.3,13.600000,44.000000,0
2020-06-23T06:00:00,-36.4418,47.5398,0.554,17.8,1030.8,1.8,13.600000,44.000000,0
2020-06-23T07:00:00,-36.4336,47.5188,0.581,17.7,1030.9,1.5,13.600000,36.000000,0
2020-06-23T08:00:00,-36.4254,47.4962,0.617,17.8,1030.9,1.1,13.600000,40.000000,0
2020-06-23T09:00:00,-36.4188,47.4738,0.594,17.8,1030.6,-0.2,13.600000,44.000000,0
2020-06-23T10:00:00,-36.4142,47.4526,0.547,17.8,1030.1,-0.8,13.600000,44.000000,0
2020-06-23T11:00:00,-36.4118,47.4312,0.538,17.8,1029.4,-1.4,13.600000,40.000000,0
2020-06-23T12:00:00,-36.4116,47.4086,0.563,17.7,1029.2,-1.4,13.600000,44.000000,0
2020-06-23T13:00:00,-36.4114,47.3898,0.468,17.8,1029.7,-0.4,13.600000,48.000000,0
