time,latitude (deg),longitude (deg), FMTID, YEAR, MONTH, DAY, HOUR, MIN,surf temperature (degC),barometric_pressure (hPa),air temperature (degC), VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body,Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2019-07-27 15:00:00,-56.8564,0.0526,40,2019,7,27,15,0,-1.3,1014.9,2.2,15.8,0,36,30,8, 2826EDBC0CE325C57FFD823FC000A1D59B794E3E7F,ISVP1_30min,-121.99064861106045,734.9585719185711,745.0139735502501,1800.0,0.41389665197236114,-0.06777258256170025,0.4083103177325395,8.767356243803121,19.844155677475303,21.694631825814167
2019-07-27 15:30:00,-56.8496,0.0492,40,2019,7,27,15,30,-1.3,1015.7,2.4,15.8,0,40,24,9, 2826EDBDECF325C5FFFD827FC000A1DE1B792C32BF,ISVP1_30min,-207.42062155765197,757.2292258608841,785.1238212825009,1800.0,0.4361799007125005,-0.11523367864313998,0.4206829032560467,8.5609227222548,20.601384903336353,22.30933566451125
2019-07-27 16:00:00,-56.843,0.0452,40,2019,7,27,16,0,-1.3,1016.7,2.6,15.8,0,40,24,10, 2826EDC00D0725C67FFD82BFC000A1E65B790432BF,ISVP1_30min,-244.06852259181687,734.9569840870598,774.4231480130866,1800.0,0.4302350822294925,-0.1355936236621205,0.40830943560392213,8.318059748944957,21.33634188742309,22.900428011808497
2019-07-27 16:30:00,-56.8372,0.0414,40,2019,7,27,16,30,-1.3,1017.2,2.3,15.8,0,40,24,10, 2826EDC1ED1125C5BFFD82BFC000A1ED9B78DE32BF,ISVP1_30min,-231.90590542163017,645.8706433331399,686.2428410475334,1800.0,0.3812460228041852,-0.12883661412312786,0.35881702407396665,8.08733991768911,21.982212530756154,23.422696998671622
2019-07-27 17:00:00,-56.832,0.0384,40,2019,7,27,17,0,-1.3,1018.0,2.3,15.8,0,40,28,8, 2826EDC40D2125C5BFFD823FC000A1F41B78C03ABF,ISVP1_30min,-183.11191995618256,579.0559252529068,607.3184830058602,1800.0,0.3373991572254779,-0.10172884442010142,0.3216977362516149,7.905192678056218,22.561268456009017,23.906126947318363
2019-07-27 17:30:00,-56.827,0.0364,40,2019,7,27,17,30,-1.3,1018.8,2.1,15.8,0,40,40,9, 2826EDC5ED3125C53FFD827FC000A1FA5B78AC52BF,ISVP1_30min,-122.09153339413675,556.7840855447515,570.0130353267693,1800.0,0.31667390851487187,-0.0678286296634093,0.3093244919693064,7.783761182843349,23.118052541553777,24.39326323937779
2019-07-27 18:00:00,-56.822,0.0364,40,2019,7,27,18,0,-1.3,1019.4,2.2,15.8,0,40,40,10, 2826EDC80D3D25C57FFD82BFC000A2009B78AC52BF,ISVP1_30min,0.0,556.7836365260737,556.7836365260737,1800.0,0.30932424251448537,0.0,0.30932424251448537,7.783761182843349,23.6748361780799,24.9215731086635
2019-07-27 18:30:00,-56.8168,0.0384,40,2019,7,27,18,30,-1.3,1019.9,1.9,15.8,0,40,26,10, 2826EDC9ED4725C4BFFD82BFC000A2071B78C036BF,ISVP1_30min,122.12406915754009,579.0545056297262,591.7925386127155,1800.0,0.3287736325626197,0.06784670508752227,0.3216969475720701,7.905192678056218,24.253890683709656,25.509670412895023
2019-07-27 19:00:00,-56.8114,0.0416,40,2019,7,27,19,0,-1.3,1020.3,1.5,15.8,0,36,24,7, 2826EDCC0D4F25C3BFFD81FFC000A20DDB78E0327F,ISVP1_30min,195.42557801577271,601.3253186539616,632.2841887925772,1800.0,0.351268993773654,0.10856976556431817,0.33406962147442315,8.099483066860211,24.85521600236357,26.14160263783583
2019-07-27 19:30:00,-56.8058,0.0456,40,2019,7,27,19,30,-1.3,1021.1,1.7,15.8,0,36,26,15, 2826EDCDED5F25C43FFD83FFC000A214DB7908367F,ISVP1_30min,244.3171058860319,623.5960734276875,669.7483938188702,1800.0,0.37208244101048343,0.13573172549223994,0.34644226301538195,8.342346046600428,25.47881207579091,26.80978557084518
2019-07-27 20:00:00,-56.8004,0.0496,40,2019,7,27,20,0,-1.3,1021.3,1.4,15.8,0,36,24,10, 2826EDD00D6325C37FFD82BFC000A21B9B7930327F,ISVP1_30min,244.3535381811087,601.3242514859161,649.0758869706406,1800.0,0.3605977149836892,0.13575196565617148,0.3340690286032867,8.585209019185374,26.080136327276964,27.456862980909772
2019-07-27 20:30:00,-56.7948,0.054,40,2019,7,27,20,30,-1.3,1021.7,1.4,15.8,0,40,42,11, 2826EDD1ED6B25C37FFD82FFC000A2229B795C56BF,ISVP1_30min,268.82753378592037,623.5949666458441,679.0721061473896,1800.0,0.3772622811929942,0.14934862988106687,0.34644164813658007,8.85235828051585,26.703731293922885,28.13278358329751
2019-07-27 21:00:00,-56.7892,0.0594,40,2019,7,27,21,0,-1.3,1022.0,0.9,15.8,0,40,30,11, 2826EDD40D7125C23FFD82FFC000A2299B79923EBF,ISVP1_30min,329.9738778599726,623.5944031223446,705.5159386402701,1800.0,0.3919532992445945,0.18331882103331812,0.3464413350679692,9.180223270472645,27.32732569704538,28.828097908952028
2019-07-27 21:30:00,-56.784,0.0658,40,2019,7,27,21,30,-1.3,1022.6,1.3,15.8,0,40,30,8, 2826EDD5ED7D25C33FFD823FC000A2301B79D23EBF,ISVP1_30min,391.1384319625485,579.0514411340442,698.7773926205217,1800.0,0.3882096625669565,0.2172991288680825,0.321695245074469,9.568803980686878,27.906377138179575,29.50132021790077
2019-07-27 22:00:00,-56.779,0.0726,40,2019,7,27,22,0,-1.3,1023.0,1.3,15.8,0,40,30,9, 2826EDD80D8525C33FFD827FC000A2365B7A163EBF,ISVP1_30min,415.64208026679324,556.7797735636898,694.8108052830937,1800.0,0.38600600293505205,0.23091226681488514,0.3093220964242721,9.981670962248792,28.46315691174324,30.16264339511903
2019-07-27 22:30:00,-56.774,0.0794,40,2019,7,27,22,30,-1.3,1023.2,1.3,15.8,0,40,30,24, 2826EDD9ED8925C33FFD863FC000A23C9B7A5A3EBF,ISVP1_30min,415.69736192805726,556.7793242202041,694.843516623026,1800.0,0.3860241759016811,0.2309429788489207,0.30932184678900226,10.394537919068446,29.0199362359636,30.825364842777528
2019-07-27 23:00:00,-56.7692,0.0858,40,2019,7,27,23,0,-1.3,1023.4,0.8,15.8,0,40,28,10, 2826EDDC0D8D25C1FFFD82BFC000A2429B7A9A3ABF,ISVP1_30min,391.2966027339303,534.5077284793841,662.4285192496669,1800.0,0.36801584402759274,0.21738700151885015,0.29694873804410227,10.783118560791998,29.55444396444308,31.460146279753737
2019-07-27 23:30:00,-56.7636,0.0914,40,2019,7,27,23,30,-1.3,1023.5,0.5,15.8,0,40,30,11, 2826EDDDED8F25C13FFD82FFC000A2499B7AD23EBF,ISVP1_30min,342.4282274366342,623.5918264174175,711.4238236944317,1800.0,0.3952354576080176,0.19023790413146344,0.3464399035652319,11.123126602906908,30.178035790860307,32.16267696599182
2019-07-28 00:00:00,-56.7584,0.0964,40,2019,7,28,0,0,-1.3,1024.1,0.9,15.8,0,40,34,9, 2826EE000D9B25C23FFD827FC000A2501B7B0446BF,ISVP1_30min,305.7850069044512,579.0490482844588,654.8299556119075,1800.0,0.3637944197843931,0.1698805593913618,0.3216939157135882,11.426705196154085,30.75708483914485,32.811093542309266
2019-07-28 00:30:00,-56.7534,0.1004,40,2019,7,28,0,30,-1.3,1024.4,1.0,15.8,0,40,26,7, 2826EE01EDA125C27FFD81FFC000A2565B7B2C36BF,ISVP1_30min,244.66181687441423,556.7774725732562,608.1616221049734,1800.0,0.33786756783609634,0.1359232315968968,0.30932081809625345,11.669568059745517,31.313862311717912,33.41761199694347
2019-07-28 01:00:00,-56.749,0.1042,40,2019,7,28,1,0,-1.3,1024.8,1.2,15.8,0,36,36,12, 2826EE040DA925C2FFFD833FC000A25BDB7B524A7F,ISVP1_30min,232.4596095574557,489.9638040263012,542.3117178630096,1800.0,0.301284287701672,0.12914422753191984,0.27220211334794514,11.900287770889694,31.803826115744275,33.95732917398664
2019-07-28 01:30:00,-56.7452,0.108,40,2019,7,28,1,30,-1.3,1025.2,1.1,15.8,0,36,28,11, 2826EE05EDB125C2BFFD82FFC000A2609B7B783A7F,ISVP1_30min,232.4867855761522,423.1502778686309,482.8107943364888,1800.0,0.2682282190758271,0.12915932532008456,0.23508348770479495,12.131007472822105,32.22697639361303,34.43456620577871
2019-07-28 02:00:00,-56.7422,0.1122,40,2019,7,28,2,0,-1.3,1025.4,1.0,15.8,0,40,40,11, 2826EE080DB525C27FFD82FFC000A2645B7BA252BF,ISVP1_30min,256.9850182983303,334.06582541807865,421.47511829532164,1800.0,0.2341528434974009,0.1427694546101835,0.18559212523226593,12.386013448236085,32.561042219031215,34.83726165371524
2019-07-28 02:30:00,-56.7398,0.1152,40,2019,7,28,2,30,-1.3,1025.0,0.2,15.8,0,40,50,7, 2826EE09EDAD25C07FFD81FFC000A2675B7BC066BF,ISVP1_30min,183.57535433649898,267.25254380211027,324.22805691128895,1800.0,0.18012669828404942,0.10198630796472165,0.14847363544561681,12.568160566374944,32.82829476283299,35.15189322152692
2019-07-28 03:00:00,-56.7374,0.1182,40,2019,7,28,3,0,-1.3,1025.1,-0.1,15.8,0,40,48,8, 2826EE0C0DAF25BFBFFD823FC000A26A5B7BDE62BF,ISVP1_30min,183.58705554299144,267.2524402129089,324.2345968009889,1800.0,0.18013033155610494,0.10199280863499524,0.1484735778960605,12.750307678450168,33.095547203046124,35.4666828243663
2019-07-28 03:30:00,-56.7354,0.1218,40,2019,7,28,3,30,-1.3,1025.2,-0.3,15.8,0,40,34,15, 2826EE0DEDB125BF3FFD83FFC000A26CDB7C0246BF,ISVP1_30min,220.31850770046375,222.71028771090778,313.2732307230138,1800.0,0.17404068373500767,0.12239917094470208,0.12372793761717099,12.968884204812712,33.31825749075684,35.75329690725339
2019-07-28 04:00:00,-56.734,0.1266,40,2019,7,28,4,0,-1.3,1025.2,0.2,15.8,0,36,40,11, 2826EE100DB125C07FFD82FFC000A26E9B7C32527F,ISVP1_30min,293.7736110166222,155.8971585924054,332.5760944309306,1800.0,0.18476449690607255,0.16320756167590122,0.08660953255133633,13.260319559254262,33.47415464934921,36.00493166639937
2019-07-28 04:30:00,-56.7328,0.1306,40,2019,7,28,4,30,-1.4,1024.9,-0.2,15.8,0,40,30,11, 2826EE11EDAB253F7FFD82FFC000A2701B7C5A3EBF,ISVP1_30min,244.8204428018404,133.62610787820407,278.91393998932114,1800.0,0.1549521888829562,0.13601135711213355,0.07423672659900225,13.503182342126678,33.60778075722771,36.219040031323395
2019-07-28 05:00:00,-56.7328,0.1356,40,2019,7,28,5,0,-1.3,1024.7,-0.4,15.8,0,40,30,7, 2826EE140DA725BEFFFD81FFC000A2701B7C8C3EBF,ISVP1_30min,306.0353036230216,0.0,306.0353036230216,1800.0,0.1700196131239009,0.1700196131239009,0.0,13.806760804405956,33.60778075722771,36.33331214376093
2019-07-28 05:30:00,-56.733,0.1418,40,2019,7,28,5,30,-1.3,1024.8,-0.3,15.8,0,40,46,8, 2826EE15EDA925BF3FFD823FC000A26FDB7CCA5EBF,ISVP1_30min,379.4837764474747,-22.271016181308816,380.1367316487386,1800.0,0.2111870731381881,0.21082432024859707,-0.012372786767393788,14.183198071889588,33.5855097410462,36.45750364619555
2019-07-28 06:00:00,-56.7328,0.1478,40,2019,7,28,6,0,-1.3,1025.1,0.2,15.8,0,40,30,9, 2826EE180DAF25C07FFD827FC000A2701B7D063EBF,ISVP1_30min,367.240414294234,22.271016181308816,367.91509897359293,1800.0,0.20439727720755163,0.20402245238568553,0.012372786767393788,14.547492173892913,33.60778075722771,36.62120227375612
2019-07-28 06:30:00,-56.7332,0.1532,40,2019,7,28,6,30,-1.3,1025.1,0.4,15.8,0,36,40,13, 2826EE19EDAF25C0FFFD837FC000A26F9B7D3C527F,ISVP1_30min,330.51812790071335,-44.54203308161252,333.5059603395954,1800.0,0.185281089077553,0.18362118216706297,-0.02474557393422918,14.875356841712396,33.56323872414601,36.71194948272693
2019-07-28 07:00:00,-56.7346,0.1594,40,2019,7,28,7,0,-1.3,1025.0,0.2,15.8,0,40,30,4, 2826EE1C0DAD25C07FFD813FC000A26DDB7D7A3EBF,ISVP1_30min,379.4797464062327,-155.89713844883602,410.25454989442136,1800.0,0.22791919438578964,0.21082208133679595,-0.08660952136046446,15.251794024206175,33.40734158569705,36.724211261513226
2019-07-28 07:30:00,-56.7364,0.1674,40,2019,7,28,7,30,-1.3,1024.6,-0.4,15.8,0,40,30,10, 2826EE1DEDA525BEFFFD82BFC000A26B9B7DCA3EBF,ISVP1_30min,489.63308519728474,-200.43922980330632,529.071302343979,1800.0,0.2939285013022106,0.2720183806651582,-0.11135512766850351,15.73751937442186,33.20690235589361,36.74735201526984
2019-07-28 08:00:00,-56.7388,0.1764,40,2019,7,28,8,0,-1.3,1024.7,-0.5,15.8,0,40,30,8, 2826EE200DA725BEBFFD823FC000A2689B7E243EBF,ISVP1_30min,550.8108947302754,-267.25239704923456,612.2225783831631,1800.0,0.3401236546573128,0.3060060526279308,-0.14847355391624142,16.28396032879336,32.939649958844775,36.744903094183535
2019-07-28 08:30:00,-56.7412,0.1858,40,2019,7,28,8,30,-1.3,1024.6,-0.4,15.8,0,40,40,12, 2826EE21EDA525BEFFFD833FC000A2659B7E8252BF,ISVP1_30min,575.2547165697143,-267.2525006400037,634.3042550969035,1800.0,0.35239125283161304,0.31958595364984127,-0.1484736114666687,16.854687472275163,32.672397458204934,36.76365114423465
2019-07-28 09:00:00,-56.7434,0.1956,40,2019,7,28,9,0,-1.3,1024.5,-0.2,15.8,0,40,36,7, 2826EE240DA325BF7FFD81FFC000A262DB7EE44ABF,ISVP1_30min,599.6954171407058,-244.98154991877848,647.8044096331639,1800.0,0.35989133868509104,0.3331641206337254,-0.13610086106598804,17.449700792137353,32.427415908285674,36.82430393400611
2019-07-28 09:30:00,-56.7448,0.2062,40,2019,7,28,9,30,-1.3,1024.4,-0.2,15.8,0,40,24,9, 2826EE25EDA125BF7FFD827FC000A2611B7F4E32BF,ISVP1_30min,648.6122454970038,-155.89739526692333,667.0845844866128,1800.0,0.3706025469370071,0.3603401363872243,-0.08660966403717962,18.093286526675126,32.27151851301916,36.99753943808293
2019-07-28 10:00:00,-56.7464,0.217,40,2019,7,28,10,0,-1.3,1024.0,-0.6,15.8,0,36,36,7, 2826EE280D9925BE7FFD81FFC000A25F1B7FBA4A7F,ISVP1_30min,660.8256389502134,-178.1684948913003,684.4227769922543,1800.0,0.38023487610680795,0.3671253549723408,-0.0989824971618335,18.749015276170454,32.09335001812814,37.16865196926246
2019-07-28 10:30:00,-56.748,0.227,40,2019,7,28,10,30,-1.3,1023.4,-1.1,15.8,0,40,40,11, 2826EE29ED8D25BD3FFD82FFC000A25D1B801E52BF,ISVP1_30min,611.8495876414322,-178.16854092756012,637.2628554005374,1800.0,0.35403491966696526,0.3399164375785734,-0.0989825227375334,19.356171421265824,31.91518147720088,37.32613267955969
2019-07-28 11:00:00,-56.7498,0.2368,40,2019,7,28,11,0,-1.3,1022.9,-1.5,15.8,0,36,40,8, 2826EE2C0D8325BC3FFD823FC000A25ADB8080527F,ISVP1_30min,599.587111448335,-200.43966356761408,632.2031026071103,1800.0,0.35122394589283906,0.33310395080463057,-0.11135536864867449,19.951184342810347,31.71474181363334,37.46831468035657
2019-07-28 11:30:00,-56.7526,0.2476,40,2019,7,28,11,30,-1.3,1022.4,-1.6,15.8,0,40,34,17, 2826EE2DED7925BBFFFD847FC000A2575B80EC46BF,ISVP1_30min,660.7378734840596,-311.7951480177723,730.6098492243734,1800.0,0.40589436068020746,0.3670765963800331,-0.17321952667654017,20.60691274950025,31.40294666561576,37.56048338811714
2019-07-28 12:00:00,-56.7564,0.2596,40,2019,7,28,12,0,-1.3,1021.8,-1.5,15.8,0,36,30,9, 2826EE300D6D25BC3FFD827FC000A2529B81643E7F,ISVP1_30min,734.0985804867798,-423.1507835003377,847.323616718934,1800.0,0.47073534262162997,0.4078325447148777,-0.23508376861129873,21.33549971674769,30.97979588211553,37.61583843357586
2019-07-28 12:30:00,-56.7604,0.2726,40,2019,7,28,12,30,-1.3,1021.2,-1.7,15.8,0,36,30,8, 2826EE31ED6125BBBFFD823FC000A24D9B81E63E7F,ISVP1_30min,795.193166160523,-445.4221578553157,911.4455936680383,1800.0,0.5063586631489102,0.44177398120029054,-0.24745675436406425,22.124802078567132,30.534373724260114,37.707490578776984
2019-07-28 13:00:00,-56.7642,0.2852,40,2019,7,28,13,0,-1.3,1020.6,-1.8,15.8,0,36,28,9, 2826EE340D5525BB7FFD827FC000A248DB82643A7F,ISVP1_30min,770.6437592089904,-423.1513164076839,879.175090744341,1800.0,0.48843060596907834,0.4281354217827725,-0.2350840646709355,22.88981802265464,30.111222407852612,37.823663016759895
2019-07-28 13:30:00,-56.7684,0.2988,40,2019,7,28,13,30,-1.3,1020.0,-1.8,15.8,0,36,30,8, 2826EE35ED4925BB7FFD823FC000A2439B82EC3E7F,ISVP1_30min,831.7219527064198,-467.6938622634123,954.2006892748756,1800.0,0.5301114940415975,0.46206775150356655,-0.2598299234796735,23.715549299055713,29.643528545589195,37.96269304447596
2019-07-28 14:00:00,-56.7726,0.3118,40,2019,7,28,14,0,-1.3,1019.5,-1.7,15.8,0,36,30,7, 2826EE380D3F25BBBFFD81FFC000A23E5B836E3E7F,ISVP1_30min,794.9395770575921,-467.69417936998786,922.3159852182276,1800.0,0.5123977695656821,0.441633098365329,-0.25983009964999326,24.504851034741307,29.17583436621918,38.10140463552385
2019-07-28 14:30:00,-56.7772,0.3254,40,2019,7,28,14,30,-1.3,1019.0,-1.6,15.8,0,36,42,17, 2826EE39ED3525BBFFFD847FC000A2389B83F6567F,ISVP1_30min,831.5362345326132,-512.2368459907678,976.646863370403,1800.0,0.542581590761335,0.4619645747403407,-0.2845760255504266,25.330581843578035,28.663597520228624,38.25232279660755
2019-07-28 15:00:00,-56.782,0.3388,40,2019,7,28,15,0,-1.3,1018.5,-1.5,15.8,0,36,28,12, 2826EE3C0D2B25BC3FFD833FC000A2329B847C3A7F,ISVP1_30min,819.2075458021118,-534.5084187037005,978.1616700547254,1800.0,0.543423150030403,0.45511530322339544,-0.2969491215020558,26.144169306681327,28.12908910152437,38.40264629446668
2019-07-28 15:30:00,-56.7866,0.352,40,2019,7,28,15,30,-1.3,1017.9,-1.6,15.8,0,36,30,7, 2826EE3DED1F25BBFFFD81FFC000A22CDB85003E7F,ISVP1_30min,806.8775508117587,-512.2376231674014,955.7399042585649,1800.0,0.5309666134769805,0.44826530600653264,-0.28457645731522296,26.945613427309937,27.616851478357272,38.584408360783115
2019-07-28 16:00:00,-56.7908,0.366,40,2019,7,28,16,0,-1.3,1017.3,-1.8,15.8,0,36,40,9, 2826EE400D1325BB7FFD827FC000A2279B858C527F,ISVP1_30min,855.6745070242717,-467.6955532691047,975.1502409982394,1800.0,0.5417501338879108,0.4753747261245954,-0.2598308629272804,27.795629643693342,27.149155925088277,38.85451961785295
2019-07-28 16:30:00,-56.7952,0.3796,40,2019,7,28,16,30,-1.3,1016.7,-1.8,15.8,0,40,30,9, 2826EE41ED0725BB7FFD827FC000A2221B86143EBF,ISVP1_30min,831.1337831073162,-489.9671100945482,964.8062678054504,1800.0,0.5360034821141391,0.46174099061517565,-0.2722039500525268,28.621359402896974,26.659188814993993,39.113866624808395
2019-07-28 17:00:00,-56.7998,0.3934,40,2019,7,28,17,0,-1.2,1016.1,-1.8,15.8,0,44,40,20, 2826EE440CFB263B7FFD853FC000A21C5B869E52FF,ISVP1_30min,843.2575989994742,-512.2387143368329,986.6467851950918,1800.0,0.5481371028861621,0.46847644388859677,-0.28457706352046275,29.459231956678448,26.146950100657293,39.38920343245909
2019-07-28 17:30:00,-56.8046,0.408,40,2019,7,28,17,30,-1.2,1015.5,-1.7,15.8,0,44,44,9, 2826EE45ECEF263BBFFD827FC000A2165B87305AFF,ISVP1_30min,892.0328795254472,-534.5103681470997,1039.9153772356715,1800.0,0.5777307651309286,0.4955738219585818,-0.2969502045261665,30.345676504834564,25.612439732509838,39.70966068335912
2019-07-28 18:00:00,-56.8092,0.4238,40,2019,7,28,18,0,-1.2,1015.0,-1.6,15.8,0,40,24,9, 2826EE480CE5263BFFFD827FC000A2109B87CE32BF,ISVP1_30min,965.2273099319254,-512.2394912510414,1092.7273476194996,1800.0,0.6070707486774998,0.5362373944066252,-0.28457749513946745,31.304979118013076,25.100200241258673,40.12507656977761
2019-07-28 18:30:00,-56.8138,0.4396,40,2019,7,28,18,30,-1.3,1014.4,-1.7,15.8,0,44,24,7, 2826EE49ECD925BBBFFD81FFC000A20ADB886C32FF,ISVP1_30min,965.1091024728199,-512.2398714031046,1092.6231122994614,1800.0,0.6070128401663675,0.5361717235960111,-0.28457770633505813,32.26428131225427,24.587960369855818,40.56539958814507
2019-07-28 19:00:00,-56.8182,0.456,40,2019,7,28,19,0,-1.2,1013.6,-1.9,15.8,0,40,24,19, 2826EE4C0CC9263B3FFD84FFC000A2055B891032BF,ISVP1_30min,1001.6361121678856,-489.96892834102556,1115.0535646050598,1800.0,0.6194742025583666,0.5564645067599364,-0.27220496018945867,33.26001224689181,24.097991441514683,41.072394697396305
2019-07-28 19:30:00,-56.8226,0.4724,40,2019,7,28,19,30,-1.2,1013.1,-2.0,15.8,0,40,34,12, 2826EE4DECBF263AFFFD833FC000A1FFDB89B446BF,ISVP1_30min,1001.5187380765542,-489.9692761097085,1114.9482832176232,1800.0,0.6194157128986796,0.556399298931419,-0.27220515339428253,34.25574270198142,23.608022165404844,41.60281983984499
2019-07-28 20:00:00,-56.8274,0.4886,40,2019,7,28,20,0,-1.2,1012.3,-2.1,15.8,0,44,28,10, 2826EE500CAF263ABFFD82BFC000A1F9DB8A563AFF,ISVP1_30min,989.1891463817938,-534.5123341710758,1124.365866922575,1800.0,0.624647703845875,0.5495495257676632,-0.2969512967617088,35.2393296178914,23.073509831234226,42.121220398398485
2019-07-28 20:30:00,-56.8324,0.5036,40,2019,7,28,20,30,-1.2,1011.8,-1.8,15.8,0,40,30,10, 2826EE51ECA5263B7FFD82BFC000A1F39B8AEC3EBF,ISVP1_30min,915.7987505466015,-556.784121465821,1071.772321633276,1800.0,0.5954290675740422,0.5087770836370008,-0.3093245119254561,36.150057801994215,22.516725709768018,42.58907859741099
2019-07-28 21:00:00,-56.8324,0.5036,40,2019,7,28,21,0,-1.3,1011.1,-2.0,15.8,33,24,254,1, 2826EE540C9725BAFFFD807FC084A1F39B8AEDFDBF,ISVP1_30min,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,36.150057801994215,22.516725709768018,42.58907859741099
2019-07-28 21:30:00,-56.8426,0.5314,40,2019,7,28,21,30,-1.7,1023.3,11.0,15.8,0,44,24,10, 2826EE55ED8B23DB7FFD82BFC000A1E6DB8C0232FF,ISVP1_30min,1697.054211601568,-1135.8409999623334,2042.0890711009774,1800.0,1.134493928389432,0.9428078953342045,-0.6310227777568519,37.837939542040225,21.38088470980552,43.46092382544447
2019-07-28 22:00:00,-56.8486,0.5444,40,2019,7,28,22,0,-1.3,1020.4,8.6,15.8,0,44,24,10, 2826EE580D5125D57FFD82BFC000A1DF5B8C8432FF,ISVP1_30min,793.3707677748301,-668.1426373930011,1037.232741028791,1800.0,0.5762404116826617,0.4407615376526834,-0.37119035410722284,38.627236224939,20.712742072412894,43.83013874647835
2019-07-28 22:30:00,-56.8544,0.5568,40,2019,7,28,22,30,-1.3,1020.3,9.2,15.8,0,44,24,11, 2826EE59ED4F25D6FFFD82FFC000A1D81B8D0032FF,ISVP1_30min,756.6325964369539,-645.8718305652262,994.8081762373099,1800.0,0.5526712090207277,0.4203514424649744,-0.3588176836473479,39.38010350417444,20.0668702418474,44.19809762085505
2019-07-28 23:00:00,-56.8606,0.5696,40,2019,7,28,23,0,-1.3,1020.6,-2.7,15.8,0,44,40,9, 2826EE5C0D5525B93FFD827FC000A1D05B8D8052FF,ISVP1_30min,780.9192924981435,-690.4153832969499,1042.3571090988323,1800.0,0.5790872828326846,0.4338440513878575,-0.38356410183163886,40.15725648413401,19.37645485855034,44.58757956222744
2019-07-28 23:30:00,-56.8668,0.5814,40,2019,7,28,23,30,-1.3,1020.9,0.5,15.8,0,44,30,9, 2826EE5DED5B25C13FFD827FC000A1C89B8DF63EFF,ISVP1_30min,719.7909151221982,-690.4160733615388,997.3832341925631,1800.0,0.5541017967736461,0.39988384173455455,-0.3835644852008549,40.873694075245794,18.686038785188682,44.94248449783744
2019-07-29 00:00:00,-56.8734,0.5932,40,2019,7,29,0,0,-1.3,1021.1,0.9,15.8,0,44,42,8, 2826EE800D5F25C23FFD823FC000A1C05B8E6C56FF,ISVP1_30min,719.6718487846363,-734.959804044229,1028.6367111346103,1800.0,0.571464839519228,0.39981769376924237,-0.4083110022467939,41.59013136126489,17.951078981144466,45.298788761230206
2019-07-29 00:30:00,-56.8798,0.6064,40,2019,7,29,0,30,-1.3,1021.6,0.9,15.8,0,44,22,8, 2826EE81ED6925C23FFD823FC000A1B85B8EF02EFF,ISVP1_30min,804.9148477288447,-712.6890414804377,1075.0877089524622,1800.0,0.5972709494180346,0.4471749154049137,-0.39593835637802094,42.3915693130945,17.23838993966366,45.762509071714945
2019-07-29 01:00:00,-56.886,0.6202,40,2019,7,29,1,0,-1.3,1021.9,1.0,15.8,0,44,22,7, 2826EE840D6F25C27FFD81FFC000A1B09B8F7A2EFF,ISVP1_30min,841.358125805514,-690.418209925609,1088.3753031265683,1800.0,0.6046529461814268,0.4674211810030633,-0.3835656721808939,43.229435839246555,16.547971729738553,46.288437987771424
2019-07-29 01:30:00,-56.8916,0.6338,40,2019,7,29,1,30,-1.3,1022.3,1.1,15.8,0,44,24,10, 2826EE85ED7725C2BFFD82BFC000A1A99B900232FF,ISVP1_30min,829.0272703841947,-623.6041373473213,1037.3853359081984,1800.0,0.5763251866156658,0.46057070576899706,-0.346446742970734,44.05515894052533,15.924367592391095,46.84487712111693
2019-07-29 02:00:00,-56.8974,0.6484,40,2019,7,29,2,0,-1.3,1022.7,1.1,15.8,0,44,28,8, 2826EE880D7F25C2BFFD823FC000A1A25B90943AFF,ISVP1_30min,889.8520564568244,-645.8763068880654,1099.5421256958762,1800.0,0.610856736497709,0.49436225358712466,-0.3588201704933697,44.941596489322215,15.278491285502469,47.46766679509573
2019-07-29 02:30:00,-56.9024,0.6626,40,2019,7,29,2,30,-1.3,1023.1,1.2,15.8,0,44,52,7, 2826EE89ED8725C2FFFD81FFC000A19C1B91226AFF,ISVP1_30min,865.3384613255927,-556.7904041594657,1028.992811837578,1800.0,0.5716626732430989,0.48074358962532926,-0.30932800231081425,45.80374758533273,14.721700881343121,48.11145154431129
2019-07-29 03:00:00,-56.9072,0.6776,40,2019,7,29,3,0,-1.3,1023.3,1.0,15.8,0,44,58,11, 2826EE8C0D8B25C27FFD82FFC000A1961B91B876FF,ISVP1_30min,913.9678118159974,-534.5192099522471,1058.7955170115222,1800.0,0.5882197316730678,0.5077598954533319,-0.2969551166401373,46.714470036148434,14.187181671390627,48.82128464650692
2019-07-29 03:30:00,-56.911,0.693,40,2019,7,29,3,30,-1.3,1023.7,1.0,15.8,0,44,40,7, 2826EE8DED9325C27FFD81FFC000A1915B925252FF,ISVP1_30min,938.2199263742216,-423.1613343388287,1029.233766024545,1800.0,0.5717965366803028,0.5212332924301231,-0.23508963018823817,47.64947783269018,13.764020337051802,49.5975906024356
