time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2017-04-22 16:00:00,-61.5762,48.8856,,1.1,981.9,-2.1,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2146.5789723961493,998.9887683371032,2367.6528132302233
2017-04-22 17:00:00,-61.5762,48.8856,0.566,1.1,981.5,-1.2,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2146.5789723961493,998.9887683371032,2367.6528132302233
2017-04-22 18:00:00,-61.6342,48.937,,1.1,981.1,-1.0,13.0,44.0,0,2015P21,2730.605653681845,-6463.468856154204,7016.5972444194485,3600.0,1.9490547901165134,0.7585015704671791,-1.79540801559839,2148.2572529386366,992.5252994809492,2366.4563581256266
2017-04-22 19:00:00,-61.6342,48.937,,1.1,981.1,-0.8,13.0,44.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2148.2572529386366,992.5252994809492,2366.4563581256266
2017-04-22 20:00:00,-61.6342,48.937,0.65,1.0,981.0,-0.5,13.0,44.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2148.2572529386366,992.5252994809492,2366.4563581256266
2017-04-22 21:00:00,-61.6674,48.9826,,1.0,981.1,0.0,13.0,48.0,0,2015P21,2417.95764404233,-3699.803580087666,4419.849058464807,3600.0,1.2277358495735575,0.6716549011228694,-1.0277232166910184,2149.7458214992603,988.825495900861,2366.2592753958966
2017-04-22 22:00:00,-61.6674,48.9826,,1.0,981.4,0.3,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2149.7458214992603,988.825495900861,2366.2592753958966
2017-04-22 23:00:00,-61.6674,48.9826,0.409,1.1,982.1,1.0,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2149.7458214992603,988.825495900861,2366.2592753958966
2017-04-23 00:00:00,-61.6756,48.9936,,1.0,982.3,1.2,13.0,48.0,0,2015P21,582.6541438619034,-913.8096930344448,1083.7592013187957,3600.0,0.30104422258855434,0.16184837329497317,-0.2538360258429013,2150.1048589766033,987.9116862078267,2366.203796028734
2017-04-23 01:00:00,-61.6756,48.9936,,1.0,982.6,1.1,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2150.1048589766033,987.9116862078267,2366.203796028734
2017-04-23 02:00:00,-61.6756,48.9936,0.1,1.1,982.9,0.8,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2150.1048589766033,987.9116862078267,2366.203796028734
2017-04-23 03:00:00,-61.7,48.9572,,1.1,983.4,1.1,13.0,48.0,0,2015P21,-1927.5444896365784,-2719.1475594188446,3333.0453356385356,3600.0,0.9258459265662599,-0.5354290248990495,-0.7553187665052347,2148.9167014565605,985.192538648408,2363.9897055629153
2017-04-23 04:00:00,-61.7,48.9572,,1.1,983.8,1.3,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2148.9167014565605,985.192538648408,2363.9897055629153
2017-04-23 05:00:00,-61.7,48.9572,0.309,1.1,984.6,1.7,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2148.9167014565605,985.192538648408,2363.9897055629153
2017-04-23 06:00:00,-61.7452,48.9504,,1.1,985.1,1.7,13.0,48.0,0,2015P21,-359.8066227617848,-5037.135190733486,5049.969478671026,3600.0,1.4027692996308405,-0.09994628410049577,-1.3992042196481904,2148.694715768655,980.1554034576745,2361.6929513591344
2017-04-23 07:00:00,-61.7452,48.9504,,1.1,985.3,1.5,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2148.694715768655,980.1554034576745,2361.6929513591344
2017-04-23 08:00:00,-61.7452,48.9504,0.468,1.1,985.7,1.0,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2148.694715768655,980.1554034576745,2361.6929513591344
2017-04-23 09:00:00,-61.763,48.975,,1.1,985.7,0.7,13.0,48.0,0,2015P21,1299.7487516916474,-1983.6597665080058,2371.5507346010104,3600.0,0.6587640929447252,0.3610413199143465,-0.5510166018077793,2149.4977485587683,978.1717436911669,2361.6012642304863
2017-04-23 10:00:00,-61.763,48.975,,1.1,985.8,0.5,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2149.4977485587683,978.1717436911669,2361.6012642304863
2017-04-23 11:00:00,-61.763,48.975,0.22,1.1,985.9,0.3,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2149.4977485587683,978.1717436911669,2361.6012642304863
2017-04-23 12:00:00,-61.7696,48.9666,,1.1,986.2,0.5,13.0,48.0,0,2015P21,-443.5604590175626,-735.5156134182952,858.9115777459061,3600.0,0.2385865493738628,-0.12321123861598961,-0.20430989261619312,2149.223552521255,977.4362280777484,2361.047110642001
2017-04-23 13:00:00,-61.7696,48.9666,,1.1,986.5,0.7,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2149.223552521255,977.4362280777484,2361.047110642001
2017-04-23 14:00:00,-61.7696,48.9666,0.08,1.1,986.9,0.9,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2149.223552521255,977.4362280777484,2361.047110642001
2017-04-23 15:00:00,-61.7912,48.8868,,1.1,987.2,1.0,13.0,48.0,0,2015P21,-4212.921571523342,-2407.1469909186144,4852.119619681202,3600.0,1.3478110054670005,-1.1702559920898172,-0.6686519419218373,2146.6181585897552,975.0290810868297,2357.6792037408945
2017-04-23 16:00:00,-61.7912,48.8868,,1.1,987.9,1.4,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2146.6181585897552,975.0290810868297,2357.6792037408945
2017-04-23 17:00:00,-61.7912,48.8868,0.449,1.1,988.4,1.6,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2146.6181585897552,975.0290810868297,2357.6792037408945
2017-04-23 18:00:00,-61.829,48.8034,,1.1,988.8,1.5,13.0,48.0,0,2015P21,-4399.890766157238,-4212.525594377865,6091.338985592931,3600.0,1.6920386071091476,-1.2221918794881217,-1.1701459984382958,2143.8942010838764,970.8165554924518,2353.45854645016
2017-04-23 19:00:00,-61.829,48.8034,,1.1,989.3,1.4,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2143.8942010838764,970.8165554924518,2353.45854645016
2017-04-23 20:00:00,-61.829,48.8034,0.564,1.1,989.6,1.2,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2143.8942010838764,970.8165554924518,2353.45854645016
2017-04-23 21:00:00,-61.8664,48.7558,,1.1,990.3,1.5,13.0,48.0,0,2015P21,-2508.124193730677,-4167.971584934919,4864.42947363841,3600.0,1.3512304093440028,-0.696701164925188,-1.157769884704144,2142.3390503364053,966.6485839075168,2350.324677861912
2017-04-23 22:00:00,-61.8664,48.7558,,1.1,990.6,1.3,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2142.3390503364053,966.6485839075168,2350.324677861912
2017-04-23 23:00:00,-61.8664,48.7558,0.45,1.1,991.1,1.5,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2142.3390503364053,966.6485839075168,2350.324677861912
2017-04-24 00:00:00,-61.87,48.7064,,1.1,991.4,1.2,13.0,48.0,0,2015P21,-2599.8007620076155,-401.1963311432491,2630.574556681141,3600.0,0.7307151546336503,-0.7221668783354488,-0.11144342531756919,2140.724730574877,966.2473875763734,2348.688226668888
2017-04-24 01:00:00,-61.87,48.7064,,1.1,991.7,1.1,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2140.724730574877,966.2473875763734,2348.688226668888
2017-04-24 02:00:00,-61.87,48.7064,0.244,1.1,992.2,1.0,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2140.724730574877,966.2473875763734,2348.688226668888
2017-04-24 03:00:00,-61.8592,48.6206,,1.1,992.6,1.2,13.0,48.0,0,2015P21,-4514.913394895239,1203.5883585796453,4672.586853158848,3600.0,1.2979407925441244,-1.254142609693122,0.334330099605457,2137.920039495431,967.4509759349529,2346.628109887384
2017-04-24 04:00:00,-61.8592,48.6206,,1.1,993.1,1.4,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2137.920039495431,967.4509759349529,2346.628109887384
2017-04-24 05:00:00,-61.8592,48.6206,0.433,1.1,993.8,1.6,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2137.920039495431,967.4509759349529,2346.628109887384
2017-04-24 06:00:00,-61.8672,48.508,,1.1,994.3,1.6,13.0,48.0,0,2015P21,-5927.251594586099,-891.5467494034743,5993.927516403193,3600.0,1.6649798656675536,-1.6464587762739162,-0.24765187483429843,2134.2376129734985,966.5594291855492,2342.905742614993
2017-04-24 07:00:00,-61.8672,48.508,,1.1,994.5,1.5,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2134.2376129734985,966.5594291855492,2342.905742614993
2017-04-24 08:00:00,-61.8672,48.508,0.555,1.1,994.8,1.0,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2134.2376129734985,966.5594291855492,2342.905742614993
2017-04-24 09:00:00,-61.889,48.438,,1.1,995.0,0.8,13.0,48.0,0,2015P21,-3683.832061642759,-2429.4701951334077,4412.81589095089,3600.0,1.2257821919308027,-1.0232866837896553,-0.6748528319815021,2131.947401525802,964.1299589904156,2339.817578508094
2017-04-24 10:00:00,-61.889,48.438,,1.1,994.8,0.3,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2131.947401525802,964.1299589904156,2339.817578508094
2017-04-24 11:00:00,-61.889,48.438,0.408,1.1,994.7,-0.2,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2131.947401525802,964.1299589904156,2339.817578508094
2017-04-24 12:00:00,-61.8866,48.4052,,1.1,994.4,-0.6,13.0,48.0,0,2015P21,-1724.9119106975272,267.46498862734444,1745.5253134250502,3600.0,0.4848681426180695,-0.4791421974159798,0.07429583017426235,2130.8740212672787,964.3974239790432,2338.9498681864043
2017-04-24 13:00:00,-61.8866,48.4052,,1.1,994.5,-0.4,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2130.8740212672787,964.3974239790432,2338.9498681864043
2017-04-24 14:00:00,-61.8866,48.4052,0.162,1.1,994.4,-0.3,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2130.8740212672787,964.3974239790432,2338.9498681864043
2017-04-24 15:00:00,-61.8636,48.3608,,1.0,994.3,-0.1,13.0,48.0,0,2015P21,-2335.1245259084635,2563.201373064817,3467.3920791252594,3600.0,0.9631644664236831,-0.6486457016412399,0.7120003814068936,2129.420774333028,966.9606253521084,2338.6846057436674
2017-04-24 16:00:00,-61.8636,48.3608,,1.0,994.2,-0.2,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2129.420774333028,966.9606253521084,2338.6846057436674
2017-04-24 17:00:00,-61.8636,48.3608,0.321,1.0,993.8,-0.6,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2129.420774333028,966.9606253521084,2338.6846057436674
2017-04-24 18:00:00,-61.851,48.2762,,1.0,993.2,-1.1,13.0,48.0,0,2015P21,-4452.696468825491,1404.1849162945007,4668.858653101419,3600.0,1.296905181417061,-1.2368601302293032,0.3900513656373613,2126.650933557027,968.364810268403,2336.744444513592
2017-04-24 19:00:00,-61.851,48.2762,,1.0,992.7,-1.5,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2126.650933557027,968.364810268403,2336.744444513592
2017-04-24 20:00:00,-61.851,48.2762,0.432,1.0,992.0,-1.8,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2126.650933557027,968.364810268403,2336.744444513592
2017-04-24 21:00:00,-61.8642,48.2064,,0.9,991.3,-1.9,13.0,48.0,0,2015P21,-3675.2462266297193,-1471.0509293585692,3958.715153067053,3600.0,1.0996430980741814,-1.0209017296193665,-0.4086252581551581,2124.3648460775426,966.8937593390441,2334.054314085011
2017-04-24 22:00:00,-61.8642,48.2064,,0.9,990.4,-2.3,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2124.3648460775426,966.8937593390441,2334.054314085011
2017-04-24 23:00:00,-61.8642,48.2064,0.366,0.9,989.7,-2.3,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2124.3648460775426,966.8937593390441,2334.054314085011
2017-04-25 00:00:00,-61.8816,48.1958,,0.9,988.6,-2.8,13.0,48.0,0,2015P21,-557.8919973317967,-1939.1169356271328,2017.7755005755282,3600.0,0.5604931946043133,-0.15496999925883242,-0.5386435932297591,2124.0176115883537,964.954642403417,2332.935549095474
2017-04-25 01:00:00,-61.8816,48.1958,,0.9,987.2,-3.2,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2124.0176115883537,964.954642403417,2332.935549095474
2017-04-25 02:00:00,-61.8816,48.1958,0.187,0.9,986.2,-3.4,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2124.0176115883537,964.954642403417,2332.935549095474
2017-04-25 03:00:00,-61.8864,48.199,,0.9,985.4,-3.2,13.0,48.0,0,2015P21,168.32471494271772,-534.9296795644585,560.7878134726908,3600.0,0.155774392631303,0.04675686526186603,-0.14859157765679404,2124.122438861247,964.4197127238522,2332.8097902667096
2017-04-25 04:00:00,-61.8864,48.199,,0.9,984.2,-2.9,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2124.122438861247,964.4197127238522,2332.8097902667096
2017-04-25 05:00:00,-61.8864,48.199,0.052,0.9,983.5,-2.7,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2124.122438861247,964.4197127238522,2332.8097902667096
2017-04-25 06:00:00,-61.8894,48.166,,0.9,982.6,-2.8,13.0,48.0,0,2015P21,-1735.5768639204637,-334.33124068049136,1767.4853405533377,3600.0,0.49096815015370493,-0.482104684422351,-0.09286978907791427,2123.0413342561865,964.0853814831719,2331.687185226578
2017-04-25 07:00:00,-61.8894,48.166,,0.9,981.6,-2.6,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2123.0413342561865,964.0853814831719,2331.687185226578
2017-04-25 08:00:00,-61.8894,48.166,0.164,0.9,980.7,-2.8,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2123.0413342561865,964.0853814831719,2331.687185226578
2017-04-25 09:00:00,-61.9168,48.1024,,1.0,979.6,-3.0,13.0,48.0,0,2015P21,-3344.602522493512,-3053.565460285651,4528.866089179441,3600.0,1.2580183581054,-0.9290562562481978,-0.8482126278571254,2120.957292799237,961.031816022886,2328.5278588169213
2017-04-25 10:00:00,-61.9168,48.1024,,1.0,978.6,-3.0,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.957292799237,961.031816022886,2328.5278588169213
2017-04-25 11:00:00,-61.9168,48.1024,0.419,1.0,977.9,-2.8,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.957292799237,961.031816022886,2328.5278588169213
2017-04-25 12:00:00,-61.9656,48.0796,,1.0,977.3,-2.3,13.0,48.0,0,2015P21,-1197.9365715558158,-5438.497269181821,5568.86923678129,3600.0,1.5469081213281362,-0.3327601587655044,-1.5106936858838391,2120.210036830985,955.5933187537046,2325.607273622433
2017-04-25 13:00:00,-61.9656,48.0796,,1.0,976.8,-1.8,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.210036830985,955.5933187537046,2325.607273622433
2017-04-25 14:00:00,-61.9656,48.0796,0.516,0.9,976.3,-1.7,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.210036830985,955.5933187537046,2325.607273622433
2017-04-25 15:00:00,-61.9976,48.0956,,0.9,975.9,-1.4,13.0,48.0,0,2015P21,839.3170321479553,-3566.24878067628,3663.6844086423034,3600.0,1.0176901135117509,0.23314362004109868,-0.9906246612989668,2120.734435087011,952.0270699730282,2324.622568531342
2017-04-25 16:00:00,-61.9976,48.0956,,0.9,975.7,-1.1,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.734435087011,952.0270699730282,2324.622568531342
2017-04-25 17:00:00,-61.9976,48.0956,0.339,0.9,975.6,-0.6,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.734435087011,952.0270699730282,2324.622568531342
2017-04-25 18:00:00,-62.0048,48.081,,0.9,975.3,-0.5,13.0,48.0,0,2015P21,-765.0745553324789,-802.408273309071,1108.692072801116,3600.0,0.3079700202225322,-0.21252070981457746,-0.2228911870302975,2120.2559232004733,951.2246616997195,2323.8574691431563
2017-04-25 19:00:00,-62.0048,48.081,,0.9,975.3,-0.4,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.2559232004733,951.2246616997195,2323.8574691431563
2017-04-25 20:00:00,-62.0048,48.081,0.103,0.9,975.1,-0.6,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.2559232004733,951.2246616997195,2323.8574691431563
2017-04-25 21:00:00,-62.019,48.0326,,0.9,974.8,-0.6,13.0,48.0,0,2015P21,-2535.676008496777,-1582.529900708727,2988.988743154333,3600.0,0.8302746508762036,-0.7043544468046602,-0.4395916390857575,2118.669396518948,949.6421317990108,2321.7623026989077
2017-04-25 22:00:00,-62.019,48.0326,,0.9,974.9,-0.3,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2118.669396518948,949.6421317990108,2321.7623026989077
2017-04-25 23:00:00,-62.019,48.0326,0.277,0.9,975.1,0.0,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2118.669396518948,949.6421317990108,2321.7623026989077
2017-04-26 00:00:00,-62.051,48.0106,,0.9,975.1,0.3,13.0,48.0,0,2015P21,-1152.0434446096963,-3566.2765903343084,3747.7370261311926,3600.0,1.0410380628142202,-0.3200120679471379,-0.9906323862039745,2117.948132778554,946.0758552086762,2319.647347539921
2017-04-26 01:00:00,-62.051,48.0106,,0.9,975.1,0.2,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2117.948132778554,946.0758552086762,2319.647347539921
2017-04-26 02:00:00,-62.051,48.0106,0.347,0.9,975.2,0.2,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2117.948132778554,946.0758552086762,2319.647347539921
2017-04-26 03:00:00,-62.0696,48.0838,,0.9,975.6,0.5,13.0,48.0,0,2015P21,3829.138350960938,-2072.905919695855,4354.2208789529695,3600.0,1.2095057997091583,1.0636495419335938,-0.5758071999155153,2120.3476950637873,944.0029492889809,2320.9945963376585
2017-04-26 04:00:00,-62.0696,48.0838,,0.9,975.9,0.8,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.3476950637873,944.0029492889809,2320.9945963376585
2017-04-26 05:00:00,-62.0696,48.0838,0.403,0.9,976.3,1.1,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2120.3476950637873,944.0029492889809,2320.9945963376585
2017-04-26 06:00:00,-62.035,48.1862,,0.9,976.7,1.1,13.0,48.0,0,2015P21,5353.335655066915,3856.046296685729,6597.521934635341,3600.0,1.83264498184315,1.487037681963032,1.0711239713015914,2123.7031206028405,947.8589955856664,2325.6292954748637
2017-04-26 07:00:00,-62.035,48.1862,,0.9,976.5,0.6,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2123.7031206028405,947.8589955856664,2325.6292954748637
2017-04-26 08:00:00,-62.035,48.1862,0.611,1.0,976.9,0.6,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2123.7031206028405,947.8589955856664,2325.6292954748637
2017-04-26 09:00:00,-61.9848,48.2666,,0.9,976.9,0.3,13.0,48.0,0,2015P21,4207.985040771598,5594.5759006221515,7000.458385790154,3600.0,1.9445717738305985,1.168884733547666,1.554048861283931,2126.336557801496,953.4535714862883,2330.3177615988498
2017-04-26 10:00:00,-61.9848,48.2666,,0.9,978.3,1.8,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2126.336557801496,953.4535714862883,2330.3177615988498
2017-04-26 11:00:00,-61.9848,48.2666,0.648,0.9,977.6,0.7,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2126.336557801496,953.4535714862883,2330.3177615988498
2017-04-26 12:00:00,-61.949,48.3288,,1.0,978.8,1.9,13.0,48.0,0,2015P21,3260.7943205366314,3989.7322518885185,5152.741313379062,3600.0,1.431317031494184,0.9057762001490642,1.1082589588579217,2128.3732062558706,957.4433037381771,2333.81022899913
2017-04-26 13:00:00,-61.949,48.3288,,1.0,979.6,1.3,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2128.3732062558706,957.4433037381771,2333.81022899913
2017-04-26 14:00:00,-61.949,48.3288,0.477,1.0,979.6,2.0,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2128.3732062558706,957.4433037381771,2333.81022899913
2017-04-26 15:00:00,-61.9142,48.4048,,1.0,978.0,-0.9,13.0,48.0,0,2015P21,3988.9215024429327,3878.267197376414,5563.49271653136,3600.0,1.5454146434809335,1.1080337506785924,1.0772964437156707,2130.86093026979,961.3215709355534,2337.6713770109423
2017-04-26 16:00:00,-61.9142,48.4048,,1.0,978.5,-1.1,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2130.86093026979,961.3215709355534,2337.6713770109423
2017-04-26 17:00:00,-61.9142,48.4048,0.515,1.0,978.5,-1.1,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2130.86093026979,961.3215709355534,2337.6713770109423
2017-04-26 18:00:00,-61.8718,48.5178,,0.9,978.3,0.4,13.0,48.0,0,2015P21,5937.645235477812,4725.218395898779,7588.367402236966,3600.0,2.107879833954713,1.6493458987438367,1.3125606655274387,2134.558183951674,966.0467893314523,2342.98635076107
2017-04-26 19:00:00,-61.8718,48.5178,,0.9,977.6,-0.9,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2134.558183951674,966.0467893314523,2342.98635076107
2017-04-26 20:00:00,-61.8718,48.5178,0.703,0.9,978.4,0.0,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2134.558183951674,966.0467893314523,2342.98635076107
2017-04-26 21:00:00,-61.8136,48.6074,,0.9,978.4,0.0,13.0,48.0,0,2015P21,4714.597916355861,6485.983111875673,8018.44189605708,3600.0,2.227344971126967,1.3096105323210725,1.8016619755210201,2137.48845034449,972.532772443328,2348.3349141109315
2017-04-26 22:00:00,-61.8136,48.6074,,0.9,978.0,0.4,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2137.48845034449,972.532772443328,2348.3349141109315
2017-04-26 23:00:00,-61.8136,48.6074,0.743,0.9,978.3,-0.1,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2137.48845034449,972.532772443328,2348.3349141109315
2017-04-27 00:00:00,-61.7652,48.6516,,0.9,979.0,0.7,13.0,48.0,0,2015P21,2330.139507616512,5393.79945590915,5875.595518372684,3600.0,1.6321098662146343,0.6472609743379201,1.4982776266414306,2138.9335171274847,977.9265718992373,2351.8879587935194
2017-04-27 01:00:00,-61.7652,48.6516,,0.9,979.4,1.4,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2138.9335171274847,977.9265718992373,2351.8879587935194
2017-04-27 02:00:00,-61.7652,48.6516,0.544,0.9,979.8,1.4,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2138.9335171274847,977.9265718992373,2351.8879587935194
2017-04-27 03:00:00,-61.7564,48.6956,,0.9,979.6,0.6,13.0,48.0,0,2015P21,2323.246010848487,980.6866924072956,2521.7490786333537,3600.0,0.7004858551759316,0.6453461141245798,0.27241297011313764,2140.3717534437847,978.907258591645,2353.603761014889
2017-04-27 04:00:00,-61.7564,48.6956,,0.9,980.8,1.4,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2140.3717534437847,978.907258591645,2353.603761014889
2017-04-27 05:00:00,-61.7564,48.6956,0.234,0.9,981.4,1.6,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2140.3717534437847,978.907258591645,2353.603761014889
2017-04-27 06:00:00,-61.7824,48.773,,0.9,982.6,2.9,13.0,48.0,0,2015P21,4087.967891616226,-2897.487068596657,5010.6798735870225,3600.0,1.3918555204408396,1.1355466365600628,-0.804857519054627,2142.9010349484083,976.0097715230478,2354.7016625660735
2017-04-27 07:00:00,-61.7824,48.773,,0.9,983.0,2.2,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2142.9010349484083,976.0097715230478,2354.7016625660735
2017-04-27 08:00:00,-61.7824,48.773,0.464,0.9,983.1,1.7,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2142.9010349484083,976.0097715230478,2354.7016625660735
2017-04-27 09:00:00,-61.8044,48.8496,,0.9,982.1,-0.5,13.0,48.0,0,2015P21,4042.302058419742,-2451.728465398382,4727.703290134565,3600.0,1.313250913926268,1.1228616828943727,-0.6810356848328839,2145.403285558071,973.5580430576497,2355.964881080702
2017-04-27 10:00:00,-61.8044,48.8496,,0.9,980.3,-2.7,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2145.403285558071,973.5580430576497,2355.964881080702
2017-04-27 11:00:00,-61.8044,48.8496,0.438,0.9,978.2,-4.9,13.0,48.0,120,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2145.403285558071,973.5580430576497,2355.964881080702
2017-04-27 12:00:00,-61.8204,48.8508,,0.9,977.4,-4.7,13.0,48.0,0,2015P21,63.28063332117079,-1783.0802185955758,1784.2027644021784,3600.0,0.4956118790006051,0.01757795370032522,-0.4953000607209933,2145.442478269115,971.7749628390542,2355.2643176430042
2017-04-27 13:00:00,-61.8204,48.8508,,0.9,977.5,-2.8,13.0,48.0,60,2015P21,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,2145.442478269115,971.7749628390542,2355.2643176430042
