time,latitude (deg),longitude (deg),altitude,geometry,temperature (degC),barometric_pressure (hPa),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s)
2019-10-27 01:00:00+00:00,-58.9702,0.0814,,Point,32.7,997.1,ISVP4,345.08774570099354,690.6469164457794,772.0613417527502,3600.0,0.21446148382020838,0.09585770713916487,0.19184636567938318
2019-10-27 02:00:00+00:00,-58.9628,0.0884,,Point,32.17,996.9,ISVP4,402.6746761148554,824.3196410063052,917.4147182888269,3600.0,0.25483742174689633,0.11185407669857095,0.228977678057307
2019-10-27 03:00:00+00:00,-58.9562,0.0944,,Point,32.15,996.8,ISVP4,345.2236892863516,735.2032032799884,812.2211187587008,3600.0,0.22561697743297243,0.09589546924620877,0.20422311202221902
2019-10-27 04:00:00+00:00,-58.9496,0.1006,,Point,32.24,996.7,ISVP4,356.7993099601256,735.2024480914874,817.2076769510539,3600.0,0.22700213248640388,0.09911091943336822,0.2042229022476354
2019-10-27 05:00:00+00:00,-58.943,0.1062,,Point,32.6,997.1,ISVP4,322.33190798961135,735.2016928070747,802.7573655934971,3600.0,0.22298815710930475,0.08953664110822537,0.20422269244640964
2019-10-27 06:00:00+00:00,-58.9354,0.1112,,Point,33.29,997.6,ISVP4,287.85130996812677,846.594952962447,894.193150852686,3600.0,0.24838698634796832,0.07995869721336855,0.23516526471179083
2019-10-27 07:00:00+00:00,-58.9278,0.1154,,Point,34.13,997.7,ISVP4,241.84826108898463,846.5939512117086,880.4611857543855,3600.0,0.2445725515984404,0.06718007252471796,0.23516498644769684
2019-10-27 08:00:00+00:00,-58.92,0.1194,,Point,35.4,997.9,ISVP4,230.3823023632178,868.8716976114151,898.896007418166,3600.0,0.249693335393935,0.06399508398978272,0.2413532493365042
2019-10-27 09:00:00+00:00,-58.9112,0.124,,Point,-3.68,997.9,ISVP4,264.9993937731879,980.2642378752918,1015.4519460601687,3600.0,0.28206998501671354,0.0736109427147744,0.2722956216320255
2019-10-27 10:00:00+00:00,-58.9026,0.1292,,Point,-1.75,998.2,ISVP4,299.64072320744106,957.9842069953635,1003.7521127533499,3600.0,0.278820031320375,0.08323353422428918,0.2661067241653787
2019-10-27 11:00:00+00:00,-58.8934,0.1368,,Point,-0.98,998.4,ISVP4,438.0452568205139,1024.8188935344074,1114.512185473105,3600.0,0.30958671818697364,0.1216792380056983,0.28467191487066873
2019-10-27 12:00:00+00:00,-58.8834,0.1456,,Point,-0.28,998.6,ISVP4,507.3450716348055,1113.931913685434,1224.0275037918957,3600.0,0.34000763994219324,0.14092918656522374,0.3094255315792872
2019-10-27 13:00:00+00:00,-58.874,0.1542,,Point,-0.27,998.7,ISVP4,495.9576516133329,1047.094416006728,1158.6115432819934,3600.0,0.3218365398005537,0.13776601433703692,0.29085956000186886
2019-10-27 15:00:00+00:00,-58.8596,0.1738,,Point,-3.03,998.1,ISVP4,1130.628728078991,1604.0565555420258,1962.4777079332302,7200.0,0.27256634832405974,0.15703176778874872,0.22278563271417023
2019-10-27 16:00:00+00:00,-58.8542,0.1838,,Point,-3.26,997.3,ISVP4,577.0910306847792,601.5202799258269,833.5830521662889,3600.0,0.23155084782396915,0.16030306407910533,0.16708896664606304
2019-10-27 17:00:00+00:00,-58.85,0.1946,,Point,-3.02,996.6,ISVP4,623.3553558624889,467.84875645267545,779.393583882216,3600.0,0.21649821774506,0.17315426551735802,0.12995798790352095
2019-10-27 18:00:00+00:00,-58.844,0.2062,,Point,-4.21,996.7,ISVP4,669.6108910834141,668.3548348280217,946.0850546835185,3600.0,0.26280140407875513,0.18600302530094837,0.1856541207855616
2019-10-27 19:00:00+00:00,-58.8334,0.2164,,Point,35.55,997.1,ISVP4,588.8976079720053,1180.758679753392,1319.46635140428,3600.0,0.3665184309456333,0.1635826688811126,0.32798852215372
2019-10-27 20:00:00+00:00,-58.8224,0.2272,,Point,35.06,997.4,ISVP4,623.7290980080688,1225.313546854041,1374.9295530338961,3600.0,0.3819248758427489,0.1732580827800191,0.34036487412612254
2019-10-27 21:00:00+00:00,-58.8114,0.2394,,Point,34.97,997.2,ISVP4,704.8061054044728,1225.3114440071029,1413.5557226477463,3600.0,0.39265436740215176,0.19577947372346466,0.340364290001973
2019-10-27 22:00:00+00:00,-58.7998,0.253,,Point,34.73,997.2,ISVP4,785.934317799567,1292.1443351952378,1512.3920572630013,3600.0,0.4201089047952781,0.2183150882776575,0.3589289819986772
2019-10-27 23:00:00+00:00,-58.7882,0.2656,,Point,34.76,997.2,ISVP4,728.3881023564104,1292.1419957380047,1483.3004297188638,3600.0,0.41202789714412885,0.20233002843233622,0.35892833214944575
2019-10-28 00:00:00+00:00,-58.777,0.2768,,Point,34.63,997.3,ISVP4,647.672128704579,1247.5831548945448,1405.6823662112813,3600.0,0.39046732394757816,0.17990892464016084,0.3465508763595958
2019-10-28 01:00:00+00:00,-58.7652,0.286,,Point,34.1,997.6,ISVP4,532.1877107806615,1314.415606514539,1418.0663405338075,3600.0,0.39390731681494656,0.14782991966129486,0.3651154462540386
2019-10-28 02:00:00+00:00,-58.7538,0.2932,,Point,33.93,998.1,ISVP4,416.6359713507425,1269.8568447300988,1336.458730650243,3600.0,0.3712385362917342,0.11573221426409515,0.35273801242502745
2019-10-28 03:00:00+00:00,-58.7422,0.2994,,Point,34.04,998.6,ISVP4,358.8873510038315,1292.132713781013,1341.0470091438378,3600.0,0.3725130580955105,0.09969093083439763,0.3589257538280592
2019-10-28 04:00:00+00:00,-58.7314,0.3048,,Point,34.12,999.1,ISVP4,312.6834152484038,1203.0180076575384,1242.9896399084423,3600.0,0.3452748999745673,0.08685650423566771,0.33417166879376065
2019-10-28 05:00:00+00:00,-58.7218,0.312,,Point,34.86,999.6,ISVP4,417.0404440738373,1069.3476356272809,1147.7922711949925,3600.0,0.31883118644305347,0.11584456779828814,0.2970410098964669
2019-10-28 06:00:00+00:00,-58.712,0.3204,,Point,35.87,1000.4,ISVP4,486.681179865368,1091.624056345068,1195.1994190202768,3600.0,0.33199983861674354,0.1351892166292689,0.3032289045402967
2019-10-28 07:00:00+00:00,-58.7016,0.3264,,Point,-4.56,1001.2,ISVP4,347.7271089369669,1158.4563531385513,1209.5186085450414,3600.0,0.33597739126251147,0.09659086359360192,0.3217934314273754
2019-10-28 08:00:00+00:00,-58.6904,0.3288,,Point,-3.7,1002.0,ISVP4,139.13230948165005,1247.5662735822475,1255.3005243851342,3600.0,0.3486945901069817,0.03864786374490279,0.34654618710617985
2019-10-28 09:00:00+00:00,-58.6786,0.333,,Point,-3.33,1002.7,ISVP4,243.55967969180764,1314.3978171850304,1336.77333134393,3600.0,0.3713259253733139,0.06765546658105769,0.36511050477361956
2019-10-28 10:00:00+00:00,-58.6668,0.337,,Point,-2.82,1003.3,ISVP4,232.03999389941862,1314.395391105933,1334.7201215720697,3600.0,0.37075558932557495,0.06445555386094962,0.36510983086275917
2019-10-28 11:00:00+00:00,-58.6552,0.3406,,Point,-2.07,1003.8,ISVP4,208.90654031393709,1292.1151378803152,1308.8939881156932,3600.0,0.3635816633654703,0.058029594531649194,0.3589208716334209
2019-10-28 12:00:00+00:00,-58.6434,0.3444,,Point,-1.45,1004.3,ISVP4,220.58565287411838,1314.3905785616544,1332.7717821388408,3600.0,0.37021438392745576,0.06127379246503288,0.365108494044904
2019-10-28 13:00:00+00:00,-58.6318,0.3478,,Point,-2.42,1004.6,ISVP4,197.4327202475184,1292.1104059204295,1307.1071035352045,3600.0,0.36308530653755683,0.054842422290977334,0.3589195572001193
2019-10-28 14:00:00+00:00,-58.6208,0.3508,,Point,-2.51,1005.1,ISVP4,174.26311127776117,1225.274941499687,1237.6050719915731,3600.0,0.3437791866643259,0.048406419799378105,0.34035415041657974
2019-10-28 15:00:00+00:00,-58.6104,0.3528,,Point,-3.46,1005.4,ISVP4,116.21192425617814,1158.4398219773448,1164.2542817109268,3600.0,0.3234039671419241,0.0322810900711606,0.32178883943815134
2019-10-28 16:00:00+00:00,-58.6008,0.354,,Point,-4.34,1005.4,ISVP4,69.74786710770347,1069.3273917456468,1071.5996620490423,3600.0,0.29766657279140063,0.01937440752991763,0.297035386596013
2019-10-28 17:00:00+00:00,-58.5914,0.3556,,Point,35.27,1006.2,ISVP4,93.02264576029597,1047.048179664781,1051.1722518995527,3600.0,0.2919922921943202,0.025839623822304435,0.29084671657355027
2019-10-28 18:00:00+00:00,-58.5814,0.3578,,Point,33.59,1007.1,ISVP4,127.9404524465898,1113.8793494739452,1121.2029096273063,3600.0,0.31144525267425177,0.03553901456849717,0.30941093040942924
2019-10-28 19:00:00+00:00,-58.5724,0.36,,Point,33.31,1007.5,ISVP4,127.97695343558418,1002.4899222378353,1010.6256204940951,3600.0,0.2807293390261375,0.035549153732106716,0.27846942284384313
2019-10-28 20:00:00+00:00,-58.5634,0.3638,,Point,32.86,1008.2,ISVP4,221.107837984611,1002.4885082591608,1026.5826246386146,3600.0,0.28516184017739293,0.06141884388461417,0.2784690300719891
2019-10-28 21:00:00+00:00,-58.5536,0.3692,,Point,32.74,1008.6,ISVP4,314.2864928525569,1091.5969895223373,1135.9401336002659,3600.0,0.3155389260000739,0.08730180357015468,0.303221385978427
2019-10-28 22:00:00+00:00,-58.5434,0.375,,Point,32.3,1009.1,ISVP4,337.66125060408694,1136.150187525227,1185.2646830025456,3600.0,0.32924018972292934,0.0937947918344686,0.31559727431256307
2019-10-28 23:00:00+00:00,-58.5328,0.3814,,Point,32.26,1009.3,ISVP4,372.69998874683995,1180.7031714438522,1238.1297430679328,3600.0,0.34392492862998136,0.10352777465189998,0.3279731031788478
2019-10-29 00:00:00+00:00,-58.522,0.3874,,Point,32.24,1009.7,ISVP4,349.5117053445374,1202.9785710864785,1252.7233831401536,3600.0,0.34797871753893156,0.09708658481792706,0.3341607141906885
2019-10-29 01:00:00+00:00,-58.512,0.3914,,Point,32.24,1009.9,ISVP4,233.07943249891247,1113.8672302197483,1137.9921917181282,3600.0,0.3161089421439245,0.06474428680525346,0.3094075639499301
2019-10-29 02:00:00+00:00,-58.5022,0.394,,Point,32.0,1009.9,ISVP4,151.5447362579895,1091.588190182804,1102.0574322756836,3600.0,0.30612706452102323,0.042095760071663754,0.30321894171744557
2019-10-29 03:00:00+00:00,-58.493,0.3962,,Point,31.8,1010.1,ISVP4,128.2659017055644,1024.754732592701,1032.7508913147835,3600.0,0.2868752475874399,0.035629417140434556,0.2846540923868614
2019-10-29 04:00:00+00:00,-58.4854,0.3984,,Point,31.86,1010.3,ISVP4,128.2994503223491,846.5354022565725,856.2026256831463,3600.0,0.23783406268976284,0.03563873620065253,0.23514872284904792
2019-10-29 05:00:00+00:00,-58.4786,0.4002,,Point,31.99,1010.7,ISVP4,104.99495062258791,757.4255565701167,764.6681720862917,3600.0,0.21240782557952548,0.029165264061829975,0.21039598793614353
2019-10-29 06:00:00+00:00,-58.4724,0.4024,,Point,32.92,1011.2,ISVP4,128.35195447457437,690.5931851585423,702.4195125456466,3600.0,0.1951165312626796,0.03565332068738177,0.1918314403218173
2019-10-29 07:00:00+00:00,-58.4668,0.4056,,Point,33.97,1011.7,ISVP4,186.72662966408808,623.7610088173502,651.110305821178,3600.0,0.18086397383921612,0.051868508240024466,0.1732669468937084
2019-10-29 08:00:00+00:00,-58.4614,0.4114,,Point,-4.83,1011.9,ISVP4,338.4958367370738,601.4833105122256,690.1895423092689,3600.0,0.19171931730813024,0.09402662131585382,0.1670786973645071
2019-10-29 09:00:00+00:00,-58.456,0.4192,,Point,-3.87,1011.9,ISVP4,455.28832914939966,601.4828004865832,754.3666362855895,3600.0,0.2095462878571082,0.1264689803192777,0.16707855569071756
2019-10-29 10:00:00+00:00,-58.4506,0.429,,Point,-0.52,1011.7,ISVP4,572.1166061633719,601.4822904124676,830.1194834044812,3600.0,0.2305887453901337,0.15892127948982554,0.1670784140034632
2019-10-29 11:00:00+00:00,-58.4454,0.4408,,Point,-0.55,1011.5,ISVP4,688.9806646011459,579.2046864151444,900.095786546911,3600.0,0.25002660737414195,0.19138351794476274,0.16089019067087343
2019-10-29 12:00:00+00:00,-58.4406,0.4542,,Point,-1.07,1011.2,ISVP4,782.5172065685856,534.6500598771418,947.7256275434013,3600.0,0.26325711876205593,0.217365890713496,0.14851390552142826
2019-10-29 13:00:00+00:00,-58.4354,0.468,,Point,-1.38,1011.3,ISVP4,805.9856594314643,579.203776612641,992.5169510147011,3600.0,0.2756991530596392,0.22388490539762898,0.16088993794795584
2019-10-29 14:00:00+00:00,-58.4302,0.481,,Point,-1.64,1011.1,ISVP4,759.3738304248998,579.2033034532009,955.0523970260925,3600.0,0.26529233250724793,0.2109371751180277,0.16088980651477802
2019-10-29 15:00:00+00:00,-58.4254,0.493,,Point,-2.74,1010.6,ISVP4,701.0638167252198,534.6487831863388,881.6687566676985,3600.0,0.24490798796324958,0.19473994909033884,0.14851355088509413
2019-10-29 16:00:00+00:00,-58.4212,0.5038,,Point,-3.45,1010.2,ISVP4,631.0432969452339,467.8173545096523,785.537217323228,3600.0,0.21820478258978554,0.17528980470700942,0.1299492651415701
2019-10-29 17:00:00+00:00,-58.4178,0.5138,,Point,35.76,1009.9,ISVP4,584.3689096104479,378.7090608469457,696.3530536207043,3600.0,0.19343140378352897,0.1623246971140133,0.10519696134637381
2019-10-29 18:00:00+00:00,-58.4154,0.5234,,Point,35.06,1009.6,ISVP4,561.0482094742537,267.3239211268662,621.479824419835,3600.0,0.17263328456106528,0.15584672485395934,0.07425664475746284
2019-10-29 19:00:00+00:00,-58.4142,0.5332,,Point,33.98,1009.5,ISVP4,572.775664855379,133.66192275276435,588.1644938658635,3600.0,0.16337902607385096,0.1591043513487164,0.03712831187576788
2019-10-29 20:00:00+00:00,-58.4138,0.5444,,Point,33.86,1009.2,ISVP4,654.6230169569868,44.5539686493231,656.1374478356439,3600.0,0.18226040217656775,0.18183972693249634,0.012376102402589751
2019-10-29 21:00:00+00:00,-58.4142,0.5574,,Point,33.62,1009.1,ISVP4,759.838898614677,-44.5539686493231,761.1440126351715,3600.0,0.21142889239865875,0.21106636072629917,-0.012376102402589751
2019-10-29 22:00:00+00:00,-58.4154,0.572,,Point,33.68,1008.6,ISVP4,853.3478607009075,-133.66192275276435,863.7523261657716,3600.0,0.23993120171271434,0.23704107241691874,-0.03712831187576788
2019-10-29 23:00:00+00:00,-58.4168,0.5874,,Point,33.88,1007.8,ISVP4,900.0760436028221,-155.93894173768393,913.4844485912051,3600.0,0.25374568016422366,0.2500211232230061,-0.043316372704912204
2019-10-30 01:00:00+00:00,-58.421,0.6146,,Point,34.4,1006.3,ISVP4,1589.681629787701,-467.81703105577446,1657.0879453518212,7200.0,0.23015110352108628,0.2207891152482918,-0.06497458764663534
2019-10-30 02:00:00+00:00,-58.4246,0.6252,,Point,34.8,1005.3,ISVP4,619.4345551813856,-400.9862723605262,737.8950865633617,3600.0,0.2049708573787116,0.17206515421705154,-0.11138507565570172
2019-10-30 03:00:00+00:00,-58.429,0.6338,,Point,35.24,1004.3,ISVP4,502.50883524049186,-490.09464091773003,701.9315397893405,3600.0,0.1949809832748168,0.1395857875668033,-0.13613740025492502
2019-10-30 04:00:00+00:00,-58.4344,0.6416,,Point,35.85,1003.4,ISVP4,455.70698433721003,-601.4802496387625,754.6173508999261,3600.0,0.20961593080553503,0.1265852734270028,-0.16707784712187848
2019-10-30 05:00:00+00:00,-58.4404,0.6498,,Point,-4.48,1002.6,ISVP4,479.0032299060571,-668.3119869435208,822.243884837602,3600.0,0.2284010791215561,0.1330564527516825,-0.18564221859542243
2019-10-30 06:00:00+00:00,-58.4464,0.6586,,Point,-3.48,1001.9,ISVP4,513.9647857792736,-668.3126168374495,843.0904784453767,3600.0,0.2341917995681602,0.14276799604979823,-0.18564239356595819
2019-10-30 07:00:00+00:00,-58.4526,0.6684,,Point,-2.56,1001.1,ISVP4,572.2724689777134,-690.5903657303293,896.8895316533681,3600.0,0.24913598101482445,0.1589645747160315,-0.19183065714731368
2019-10-30 08:00:00+00:00,-58.458,0.6804,,Point,-0.31,1000.2,ISVP4,700.6185418584823,-601.4824793346207,923.3891455623833,3600.0,0.2564969848784398,0.1946162616273562,-0.1670784664818391
2019-10-30 09:00:00+00:00,-58.4626,0.6924,,Point,0.99,999.4,ISVP4,700.5111825834689,-512.3743661877189,867.8959661449964,3600.0,0.24108221281805453,0.19458643960651914,-0.14232621282992192
2019-10-30 10:00:00+00:00,-58.4676,0.704,,Point,0.7,998.3,ISVP4,677.0723993605767,-556.9290786626266,876.6966594186899,3600.0,0.243526849838525,0.18807566648904908,-0.1547025218507296
2019-10-30 11:00:00+00:00,-58.4734,0.716,,Point,0.32,997.1,ISVP4,700.3203060902775,-646.0382789915718,952.7927314189441,3600.0,0.26466464761637337,0.19453341835841043,-0.17945507749765885
2019-10-30 12:00:00+00:00,-58.4792,0.7274,,Point,1.62,995.8,ISVP4,665.1947265509209,-646.0388672522861,927.2811020568528,3600.0,0.25757808390468134,0.18477631293081137,-0.1794552409034128
2019-10-30 13:00:00+00:00,-58.4854,0.7388,,Point,1.55,994.4,ISVP4,665.0851553262354,-690.5939223352378,958.7795520356549,3600.0,0.2663276533432375,0.18474587647950982,-0.19183164509312162
2019-10-30 14:00:00+00:00,-58.4916,0.7516,,Point,1.85,993.1,ISVP4,746.6307588766659,-690.5945943906812,1017.0439439386951,3600.0,0.2825122066496375,0.2073974330212961,-0.19183183177518923
2019-10-30 15:00:00+00:00,-58.4986,0.7646,,Point,1.49,991.8,ISVP4,758.1632798918703,-779.7043819472945,1087.5433242883755,3600.0,0.3020953678578821,0.21060091108107507,-0.21658455054091513
2019-10-30 16:00:00+00:00,-58.5062,0.7764,,Point,0.87,990.7,ISVP4,688.0420682032589,-846.5371558557865,1090.8836069268903,3600.0,0.3030232241463584,0.19112279672312746,-0.2351492099599407
2019-10-30 17:00:00+00:00,-58.514,0.7866,,Point,0.76,989.5,ISVP4,594.6197294182289,-868.8154990914732,1052.8119462064312,3600.0,0.2924477628351198,0.16517214706061914,-0.24133763863652033
2019-10-30 18:00:00+00:00,-58.5222,0.7962,,Point,0.31,988.5,ISVP4,559.5179648800215,-913.3712863919475,1071.1243904555445,3600.0,0.2975345529043179,0.1554216569111171,-0.2537142462199854
2019-10-30 19:00:00+00:00,-58.5306,0.8056,,Point,-0.06,987.4,ISVP4,547.733549002058,-935.6498529869067,1084.182958774399,3600.0,0.30116193299288857,0.15214820805612722,-0.2599027369408074
2019-10-30 20:00:00+00:00,-58.539,0.8156,,Point,-0.24,986.6,ISVP4,582.555987939961,-935.6510856262535,1102.1862061912636,3600.0,0.3061628350531288,0.16182110776110029,-0.25990307934062595
2019-10-30 21:00:00+00:00,-58.5468,0.8258,,Point,-0.31,985.6,ISVP4,594.0650323099759,-868.8199687811675,1052.5024469170423,3600.0,0.2923617908102895,0.16501806453054885,-0.241338880216991
2019-10-30 22:00:00+00:00,-58.5536,0.8364,,Point,-0.43,984.7,ISVP4,617.2245874233168,-757.4336602354831,977.0731502695205,3600.0,0.27140920840820015,0.1714512742842547,-0.21039823895430088
2019-10-30 23:00:00+00:00,-58.5598,0.8476,,Point,-0.5,983.7,ISVP4,652.0355178541943,-690.6019821830453,949.779666206083,3600.0,0.2638276850572453,0.18112097718172063,-0.1918338839397348
2019-10-31 00:00:00+00:00,-58.5654,0.86,,Point,-0.68,983.0,ISVP4,721.7689526333052,-623.7701091893193,953.9599415611924,3600.0,0.2649888726558868,0.20049137573147366,-0.17326947477481092
2019-10-31 01:00:00+00:00,-58.57,0.8716,,Point,-0.74,982.2,ISVP4,675.0954641609608,-512.3829992755631,847.5200432304388,3600.0,0.23542223423067743,0.1875265178224891,-0.14232861090987864
2019-10-31 02:00:00+00:00,-58.574,0.882,,Point,-0.73,981.4,ISVP4,605.1786454970899,-445.5507344173959,751.5029274098493,3600.0,0.2087508131694026,0.1681051793047472,-0.12376409289372109
2019-10-31 03:00:00+00:00,-58.5774,0.8906,,Point,-0.82,980.3,ISVP4,500.37912239806036,-378.7183438525467,627.5403175113682,3600.0,0.17431675486426895,0.1389942006661279,-0.10519953995904074
2019-10-31 04:00:00+00:00,-58.5804,0.8972,,Point,-1.07,979.3,ISVP4,383.97465804011676,-334.1634121451959,509.0203571897146,3600.0,0.1413945436638096,0.10665962723336576,-0.09282317004033219
2019-10-31 05:00:00+00:00,-58.584,0.9022,,Point,-1.07,978.6,ISVP4,290.86500748540175,-400.99630192796576,495.3791343399388,3600.0,0.13760531509442744,0.0807958354126116,-0.11138786164665715
2019-10-31 06:00:00+00:00,-58.5884,0.9068,,Point,-0.23,977.9,ISVP4,267.5683328542963,-490.1068984143354,558.3883815228851,3600.0,0.15510788375635698,0.07432453690397119,-0.13614080511509316
2019-10-31 07:00:00+00:00,-58.5932,0.9136,,Point,1.06,977.4,ISVP4,395.4861550642399,-534.6624563288174,665.0362704808366,3600.0,0.18473229735578794,0.10985726529562219,-0.14851734898022706
2019-10-31 08:00:00+00:00,-58.598,0.9226,,Point,2.06,976.7,ISVP4,523.3658799241016,-534.6628583804694,748.1819407071404,3600.0,0.20782831686309455,0.14537941109002822,-0.1485174606612415
2019-10-31 09:00:00+00:00,-58.6024,0.934,,Point,3.48,976.4,ISVP4,662.839317323137,-490.1079733435111,824.3553761117145,3600.0,0.22898760447547625,0.1841220325897603,-0.13614110370653087
2019-10-31 10:00:00+00:00,-58.6054,0.952,,Point,3.45,976.0,ISVP4,1046.45697072572,-334.16472094607116,1098.5163869080043,3600.0,0.30514344080777894,0.29068249186825557,-0.09282353359613088
2019-10-31 11:00:00+00:00,-58.6074,0.9742,,Point,1.45,975.6,ISVP4,1290.5197425216238,-222.7765678619746,1309.607042217794,3600.0,0.36377973394938723,0.3584777062560066,-0.06188237996165961
2019-10-31 12:00:00+00:00,-58.6084,1.0006,,Point,0.26,975.4,ISVP4,1534.584502026701,-111.38831010076642,1538.621769470211,3600.0,0.42739493596394745,0.42627347278519473,-0.030941197250212892
2019-10-31 13:00:00+00:00,-58.6084,1.0274,,Point,0.23,975.1,ISVP4,1557.79130687592,0.0,1557.79130687592,3600.0,0.43271980746553335,0.43271980746553335,0.0
2019-10-31 14:00:00+00:00,-58.6072,1.0544,,Point,0.26,974.9,ISVP4,1569.4166149799921,133.6659700269981,1575.0984422944855,3600.0,0.4375273450818015,0.4359490597166645,0.03712943611861059
2019-10-31 15:00:00+00:00,-58.6044,1.081,,Point,-0.07,974.7,ISVP4,1546.218970639465,311.8871656982165,1577.3606782510567,3600.0,0.4381557439586269,0.4295052696220736,0.08663532380506014
2019-10-31 16:00:00+00:00,-58.6,1.1078,,Point,-0.44,974.7,ISVP4,1557.9692047037272,490.10812688307664,1633.240343256926,3600.0,0.4536778731269239,0.4327692235288131,0.13614114635641017
2019-10-31 17:00:00+00:00,-58.5934,1.1346,,Point,-1.32,975.4,ISVP4,1558.1648834312682,735.1615569516647,1722.887204310826,3600.0,0.47857977897522946,0.4328235787309078,0.20421154359768465
2019-10-31 18:00:00+00:00,-58.5844,1.1618,,Point,-1.88,976.3,ISVP4,1581.7189566519007,1002.4918071957851,1872.651777914583,3600.0,0.5201810494207175,0.4393663768477502,0.27846994644327366
2019-10-31 19:00:00+00:00,-58.5746,1.188,,Point,-2.38,977.4,ISVP4,1523.958759988569,1091.6005822940733,1874.577854721072,3600.0,0.5207160707558534,0.4233218777746025,0.30322238397057594
2019-10-31 20:00:00+00:00,-58.5654,1.2126,,Point,-2.75,978.4,ISVP4,1431.2925318673483,1024.7663679451998,1760.3250894794521,3600.0,0.48897919152207003,0.3975812588520412,0.28465732442922215
2019-10-31 21:00:00+00:00,-58.5564,1.2362,,Point,-2.92,979.3,ISVP4,1373.470076897761,1002.4874083408808,1700.4120253678393,3600.0,0.4723366737132887,0.38151946580493357,0.27846872453913357
2019-10-31 22:00:00+00:00,-58.5484,1.2578,,Point,-3.09,980.0,ISVP4,1257.3967557416763,891.0987311534968,1541.13709643661,3600.0,0.4280936378990583,0.3492768765949101,0.24752742532041577
2019-10-31 23:00:00+00:00,-58.541,1.2798,,Point,-3.53,980.5,ISVP4,1280.973781118929,824.2653312263124,1523.2554494160684,3600.0,0.42312651372668564,0.35582605031081366,0.22896259200730898
2019-11-01 00:00:00+00:00,-58.5344,1.3006,,Point,-3.95,981.0,ISVP4,1211.35774348636,735.154758753812,1416.982745845108,3600.0,0.3936063182903078,0.33648826207954446,0.20420965520939222
2019-11-01 01:00:00+00:00,-58.5292,1.3194,,Point,-3.57,981.3,ISVP4,1095.0867952499573,579.2123043091104,1238.8308934612066,3600.0,0.344119692628113,0.3041907764583215,0.1608923067525307
2019-11-01 02:00:00+00:00,-58.525,1.3372,,Point,-3.38,981.6,ISVP4,1036.9909768363973,467.82497786092506,1137.63372662324,3600.0,0.31600936850645556,0.2880530491212215,0.12995138273914586
2019-11-01 03:00:00+00:00,-58.5216,1.3532,,Point,-3.38,981.9,ISVP4,932.2381436356015,378.7152325407086,1006.2272028759287,3600.0,0.27950755635442465,0.2589550398987782,0.10519867570575239
2019-11-01 04:00:00+00:00,-58.5192,1.3684,,Point,-3.63,982.0,ISVP4,885.7119222285361,267.3282778358805,925.175668350863,3600.0,0.2569932412085731,0.24603108950792668,0.07425785495441126
2019-11-01 05:00:00+00:00,-58.5178,1.383,,Point,-3.86,982.1,ISVP4,850.8077042311686,155.94144892592013,864.9806269924356,3600.0,0.24027239638678768,0.23633547339754685,0.043317069146088925
2019-11-01 06:00:00+00:00,-58.5166,1.3974,,Point,-3.69,982.3,ISVP4,839.1862278093976,133.6640718222428,849.7644432671137,3600.0,0.23604567868530937,0.23310728550261042,0.037128908839511886
2019-11-01 07:00:00+00:00,-58.5158,1.4114,,Point,-2.42,982.2,ISVP4,815.9033519447368,89.10936723518239,820.7549933102518,3600.0,0.22798749814173663,0.2266398199846491,0.024752602009772886
2019-11-01 08:00:00+00:00,-58.5144,1.4244,,Point,-0.84,982.1,ISVP4,757.6417831791154,155.94136575172544,773.5236138421005,3600.0,0.2148676705116946,0.2104560508830876,0.04331704604214596
2019-11-01 09:00:00+00:00,-58.5128,1.4368,,Point,0.63,982.1,ISVP4,722.7024813447428,178.21866177922212,744.3525830869569,3600.0,0.2067646064130436,0.20075068926242853,0.0495051838275617
2019-11-01 10:00:00+00:00,-58.511,1.4478,,Point,2.49,981.9,ISVP4,641.1362178715169,200.49594102555835,671.754622041648,3600.0,0.18659850612268,0.17809339385319914,0.05569331695154399
2019-11-01 11:00:00+00:00,-58.509,1.457,,Point,1.79,981.8,ISVP4,536.2504718909977,222.77320140219155,580.682760090481,3600.0,0.16130076669180027,0.14895846441416602,0.0618814448339421
2019-11-01 12:00:00+00:00,-58.5074,1.4648,,Point,1.88,981.5,ISVP4,454.6730004207058,178.21851079075105,488.3537395167976,3600.0,0.13565381653244377,0.12629805567241828,0.049505141886319735
2019-11-01 13:00:00+00:00,-58.5056,1.4714,,Point,2.74,981.1,ISVP4,384.7408137497837,200.49577116092058,433.84795495456467,3600.0,0.12051332082071241,0.1068724482638288,0.05569326976692238
2019-11-01 14:00:00+00:00,-58.5032,1.4774,,Point,2.1,980.8,ISVP4,349.78227932530075,267.3276067958135,440.2404936908687,3600.0,0.1222890260252413,0.09716174425702799,0.07425766855439264
2019-11-01 15:00:00+00:00,-58.5006,1.4816,,Point,2.89,980.4,ISVP4,244.86430480881324,289.6047937579144,379.2485521884923,3600.0,0.10534682005235897,0.06801786244689256,0.08044577604386512
2019-11-01 16:00:00+00:00,-58.4982,1.4848,,Point,1.54,980.3,ISVP4,186.5770712463521,267.3273970589649,325.9983753536018,3600.0,0.09055510426488939,0.051826964235097805,0.07425761029415691
